DEPMD__m,WOB_AVG__tf,DEPTVD__m,ROPA_AVG__m/h,TORQ_AVG__kLbf.ft,SURFRPM_AVG__rpm,MOTORRPM_AVG__rpm,BITRPM_AVG__rpm,SPP_AVG__Psi,CHKP_AVG__Psi,CEMENTP_AVG__Psi,SPM01_AVG__Stk/min,SPM02_AVG__Stk/min,SPM03_AVG__Stk/min,PITACTIVE_AVG__bbl,FLOWIN_AVG__gal/min,FLOWOUTP_AVG__%,DIN_AVG__ppg,TIN_AVG__C,DOUT_AVG__ppg,TOUT_AVG__C,HP__hp,DOC__in/rev,MSE__ksi,Comments__TOC/TOP,well,cluster
3447,1.39,3204.59,64.3,6.01,75,0,75.0,1433,0,0,84,88,0,224.892,737,27.49,11.7,43.488,11.7,48.5,85.82444783,0.562554681,14.25014999,TOP,,1
3448,1.4,3205.42,54.06,6.04,76,0,76.0,1432,0,0,84,88,0,224.661,737,27.18,11.7,43.492,11.7,48.5,87.40289414,0.466742644,17.24992292,TOP,,1
3449,1.38,3206.27,59.67,6.04,75,0,75.0,1435,0,0,84,88,0,224.829,737,26.98,11.7,43.505,11.7,48.5,86.25285605,0.522047244,15.42756964,TOP,,1
3450,1.37,3207.15,47.8,6.04,75,0,75.0,1432,0,0,84,88,0,224.862,737,28.69,11.7,43.518,11.7,48.7,86.25285605,0.418197725,19.2447124,TOP,,1
3451,1.38,3207.98,57.57,6.25,75,0,75.0,1431,0,0,84,88,0,224.822,737,27.29,11.7,43.539,11.7,48.8,89.25171363,0.503674541,16.54232906,TOP,,1
3452,1.37,3208.86,56.07,6.14,75,0,75.0,1433,0,0,84,88,0,224.718,738,29.07,11.7,43.557,11.7,48.8,87.68088347,0.490551181,16.68507209,TOP,,1
3453,1.37,3209.75,55.63,6.13,75,0,75.0,1437,0,0,84,88,0,224.598,737,27.99,11.7,43.566,11.7,48.7,87.53808073,0.486701662,16.78931256,TOP,,1
3454,1.37,3210.54,56.64,5.82,75,0,75.0,1433,0,0,84,88,0,224.596,735,27.23,11.7,43.582,11.7,48.8,83.11119573,0.495538058,15.65966774,TOP,,1
3455,1.38,3211.39,55.3,5.8,75,0,75.0,1431,0,0,84,88,0,224.684,735,26.75,11.7,43.586,11.7,48.7,82.82559025,0.483814523,15.98328144,TOP,,1
3456,1.38,3212.25,63.4,5.8,75,0,75.0,1431,0,0,84,87,0,224.458,734,28.02,11.7,43.599,11.7,47.8,82.82559025,0.554680665,13.94821667,TOP,,1
3457,1.38,3213.12,57.49,5.78,75,0,75.0,1442,0,0,84,87,0,224.789,734,27.22,11.7,43.596,11.7,47.5,82.53998477,0.502974628,15.32366275,TOP,,1
3458,1.37,3213.97,57.47,5.77,75,0,75.0,1444,0,0,84,87,0,224.687,733,28.03,11.7,43.62,11.7,47.3,82.39718203,0.50279965,15.30215516,TOP,,1
3459,1.39,3214.83,66.18,5.85,75,0,75.0,1427,0,0,84,87,0,224.643,734,26.67,11.7,43.65,11.7,46.8,83.53960396,0.579002625,13.47972539,TOP,,1
3460,1.39,3215.68,60.59,5.88,75,0,75.0,1423,0,0,84,87,0,224.591,735,28.5,11.7,43.658,11.7,45.4,83.96801219,0.530096238,14.79348947,TOP,,1
3461,1.39,3216.55,60.24,5.92,75,0,75.0,1425,0,0,84,87,0,224.507,734,27.65,11.7,43.672,11.7,45.9,84.53922315,0.527034121,14.97996712,TOP,,1
3462,1.34,3217.67,62.1,5.88,75,0,75.0,1423,0,0,84,87,0,224.535,733,28.45,11.7,43.684,11.7,47.1,83.96801219,0.543307087,14.43313673,TOP,,1
3463,1.38,3218.41,63.4,5.84,75,0,75.0,1431,0,0,85,88,0,224.018,737,28.75,11.7,43.726,11.7,47.1,83.39680122,0.554680665,14.04403539,TOP,,1
3464,1.36,3219.11,56.07,5.8,75,0,75.0,1439,0,0,85,88,0,223.353,738,30.19,11.7,43.758,11.7,47.1,82.82559025,0.490551181,15.76374427,TOP,,1
3465,1.2,3219.99,55.63,5.76,75,0,75.0,1439,0,0,84,87,0,223.6,727,25.56,11.7,43.759,11.7,47.1,82.25437928,0.486701662,15.77248005,TOP,,1
3466,1.2,3220.82,50.64,5.72,75,0,75.0,1439,0,0,84,88,0,223.252,736,30.64,11.7,43.759,11.7,47.1,81.68316832,0.443044619,17.20204707,TOP,,1
3467,1.2,3221.69,50.04,5.68,75,0,75.0,1439,0,0,84,88,0,232.884,736,28.54,11.7,43.647,11.7,47.1,81.11195735,0.437795276,17.28633734,TOP,,1
3468,1.07,3222.52,49.53,5.94,76,0,76.0,1432,0,0,83,88,0,221.656,731,27.51,11.69,43.622,11.7,47.1,85.95582635,0.427631579,18.4987897,TOP,,4
3469,1.08,3223.37,50.79,5.99,76,0,76.0,1432,0,0,84,88,0,221.668,735,26.63,11.7,43.78,11.7,47.1,86.67936024,0.438510153,18.19281831,TOP,,4
3470,1.08,3224.23,49.97,6.13,75,0,75.0,1433,0,0,84,88,0,221.553,736,27.8,11.7,43.821,11.7,49.7,87.53808073,0.437182852,18.67342155,TOP,,4
3471,1.08,3225.09,52.54,6.01,75,0,75.0,1433,0,0,84,88,0,222.103,735,27.92,11.7,43.838,11.7,49.7,85.82444783,0.459667542,17.41522225,TOP,,4
3472,1.09,3225.95,47.78,6.1,75,0,75.0,1433,0,0,84,88,0,222.057,735,28.09,11.7,43.827,11.7,49.8,87.10967251,0.418022747,19.43240168,TOP,,4
3473,1.09,3226.83,51.69,6.05,75,0,75.0,1434,0,0,84,88,0,222.238,736,28.52,11.7,43.81,11.7,49.8,86.3956588,0.452230971,17.81882071,TOP,,4
3474,1.09,3227.67,50.25,6.16,75,0,75.0,1433,0,0,84,88,0,221.941,735,27.44,11.7,43.807,11.7,49.8,87.96648896,0.439632546,18.66067352,TOP,,4
3475,1.08,3228.53,53.11,6.14,75,0,75.0,1433,0,0,84,88,0,222.133,736,27.97,11.7,43.842,11.7,49.8,87.68088347,0.464654418,17.60051848,TOP,,4
3476,1.09,3229.37,49.53,6.1,75,0,75.0,1434,0,0,84,88,0,222.006,735,28.29,11.7,43.846,11.7,49.8,87.10967251,0.433333333,18.74733472,TOP,,4
3477,1.09,3230.29,57.75,6.14,75,0,75.0,1433,0,0,84,88,0,221.72,735,28.6,11.7,43.872,11.7,49.8,87.68088347,0.505249344,16.19020366,TOP,,4
3478,1.1,3231.09,63.95,6.09,75,0,75.0,1435,0,0,84,88,0,221.717,736,28.03,11.7,43.875,11.7,49.8,86.96686976,0.559492563,14.50637672,TOP,,4
3479,1.1,3231.95,69.61,6.14,75,0,75.0,1435,0,0,84,88,0,221.741,735,28.35,11.7,43.876,11.7,49.8,87.68088347,0.609011374,13.43948168,TOP,,4
3480,1.1,3232.8,76.36,6.14,75,0,75.0,1435,0,0,84,88,0,221.465,735,27.09,11.7,43.885,11.7,49.8,87.68088347,0.668066492,12.25531127,TOP,,4
3481,1.1,3233.67,74.85,6.15,75,0,75.0,1434,0,0,84,88,0,221.602,735,28.69,11.7,43.908,11.7,49.8,87.82368621,0.654855643,12.52195985,TOP,,4
3482,1.1,3234.59,69.96,6.11,75,0,75.0,1433,0,0,84,88,0,221.171,735,27.27,11.7,43.938,11.7,49.8,87.25247525,0.612073491,13.3073377,TOP,,4
3483,1.11,3235.41,71.05,6.12,75,0,75.0,1433,0,0,84,88,0,221.271,736,27.87,11.7,43.941,11.7,49.8,87.39527799,0.621609799,13.12562262,TOP,,4
3484,1.11,3236.24,71.03,6.19,75,0,75.0,1434,0,0,84,88,0,221.349,734,28.09,11.7,43.95,11.7,49.8,88.39489718,0.621434821,13.27897645,TOP,,4
3485,1.09,3237.1,77.15,6.15,75,0,75.0,1434,0,0,84,88,0,221.236,735,28.42,11.7,43.961,11.7,49.8,87.82368621,0.674978128,12.14955472,TOP,,4
3486,1.1,3237.97,70.78,6.09,75,0,75.0,1434,0,0,84,88,0,221.093,735,28.75,11.7,43.962,11.7,49.8,86.96686976,0.619247594,13.11075892,TOP,,4
3487,1.11,3238.83,74.12,6.09,75,0,75.0,1434,0,0,84,88,0,221.221,736,27.48,11.7,43.962,11.7,49.8,86.96686976,0.648468941,12.52231373,TOP,,4
3488,1.11,3239.67,72.62,6.11,75,0,75.0,1434,0,0,84,88,0,221.137,736,27.13,11.7,43.952,11.7,49.8,87.25247525,0.635345582,12.82188913,TOP,,4
3489,1.1,3240.56,78.11,5.99,75,0,75.0,1435,0,0,84,88,0,221.418,735,27.15,11.7,43.951,11.7,49.8,85.53884235,0.683377078,11.69006141,TOP,,4
3490,1.11,3241.39,63.7,5.95,75,0,75.0,1436,0,0,84,88,0,221.165,735,28.33,11.7,43.963,11.7,50.3,84.96763138,0.557305337,14.2297475,TOP,,4
3491,1.11,3242.25,77.85,6.07,75,0,75.0,1435,0,0,84,88,0,221.301,736,28.02,11.7,43.957,11.7,50.3,86.68126428,0.681102362,11.88542018,TOP,,4
3492,1.1,3243.12,75.69,5.97,75,0,75.0,1435,0,0,84,88,0,221.142,736,29,11.69,43.979,11.7,50.3,85.25323686,0.662204724,12.02230292,TOP,,4
3493,1.1,3244.01,76.04,6.06,75,0,75.0,1435,0,0,84,88,0,221.245,735,28.15,11.69,43.984,11.7,50.3,86.53846154,0.665266842,12.14692075,TOP,,4
3494,1.11,3244.83,67.6,6.06,75,0,75.0,1434,0,0,84,88,0,220.912,735,26.1,11.69,43.987,11.7,50.3,86.53846154,0.591426072,13.65845979,TOP,,4
3495,1.11,3245.69,70.77,6.06,75,0,75.0,1435,0,0,84,88,0,220.976,735,27.03,11.69,44.015,11.7,50.3,86.53846154,0.619160105,13.04862021,TOP,,4
3496,1.11,3246.56,74.99,5.96,75,0,75.0,1435,0,0,84,88,0,221.016,735,27.33,11.69,44.01,11.7,50.3,85.11043412,0.65608049,12.11426307,TOP,,4
3497,1.1,3247.42,73.24,6.02,75,0,75.0,1436,0,0,84,88,0,221.22,735,28.26,11.69,44.022,11.7,50.3,85.96725057,0.640769904,12.5266972,TOP,,4
3498,1.1,3248.26,70.83,5.98,75,0,75.0,1436,0,0,84,88,0,221.12,736,27.29,11.69,44.038,11.7,50.3,85.3960396,0.619685039,12.86567408,TOP,,4
3499,1.11,3249.18,81.93,5.97,75,0,75.0,1435,0,0,84,88,0,220.987,735,27.7,11.69,44.048,11.7,50.3,85.25323686,0.7167979,11.11035712,TOP,,4
3500,1.12,3250.02,71.96,6.12,75,0,75.0,1435,0,0,84,88,0,221.204,735,28.32,11.69,44.057,11.69,50.7,87.39527799,0.629571304,12.96058646,TOP,,4
3501,1.11,3250.83,73.78,6.11,75,0,75.0,1435,0,0,84,88,0,220.988,735,28.34,11.7,44.074,11.69,50.8,87.25247525,0.645494313,12.62098728,TOP,,4
3502,1.11,3251.69,74.47,6.11,75,0,75.0,1435,0,0,84,88,0,221.313,736,27.63,11.69,44.09,11.7,50.8,87.25247525,0.651531059,12.50445402,TOP,,4
3503,1.11,3252.55,74.83,6.13,75,0,75.0,1436,0,0,84,88,0,220.984,735,28.32,11.7,44.09,11.69,50.8,87.53808073,0.654680665,12.48509858,TOP,,4
3504,1.11,3253.41,66.22,6.0,75,0,75.0,1435,0,0,84,88,0,221.025,736,27.86,11.69,44.087,11.69,50.9,85.68164509,0.579352581,13.80457602,TOP,,4
3505,1.11,3254.27,66.2,6.04,75,0,75.0,1435,0,0,84,88,0,220.783,735,27.79,11.7,44.101,11.69,50.9,86.25285605,0.579177603,13.9004993,TOP,,4
3506,1.11,3255.15,74.17,5.94,75,0,75.0,1434,0,0,84,88,0,220.792,735,28.64,11.69,44.105,11.69,50.9,84.82482864,0.648906387,12.20675726,TOP,,4
3507,1.1,3256,71.63,5.98,75,0,75.0,1435,0,0,84,88,0,220.579,737,28.01,11.7,44.133,11.69,50.8,85.3960396,0.626684164,12.72246895,TOP,,4
3508,1.1,3256.86,76.13,6.02,75,0,75.0,1434,0,0,84,88,0,221.006,736,26.11,11.7,44.142,11.69,50.9,85.96725057,0.666054243,12.05281567,TOP,,4
3509,1.11,3257.72,72.97,6.11,75,0,75.0,1434,0,0,84,88,0,220.89,735,28.75,11.7,44.136,11.69,50.9,87.25247525,0.638407699,12.76059932,TOP,,4
3510,1.11,3258.59,71.15,6.13,75,0,75.0,1435,0,0,84,88,0,221.015,735,28.4,11.7,44.137,11.69,50.9,87.53808073,0.622484689,13.12858184,TOP,,4
3511,1.11,3259.45,70.24,6.08,75,0,75.0,1435,0,0,84,88,0,220.507,734,28.44,11.7,44.151,11.69,51.1,86.82406702,0.614523185,13.18999247,TOP,,4
3512,1.1,3260.3,68.93,6.11,75,0,75.0,1435,0,0,84,88,0,220.919,736,27.96,11.7,44.164,11.69,51.1,87.25247525,0.603062117,13.50553602,TOP,,4
3513,1.1,3261.19,68.82,6.14,75,0,75.0,1435,0,0,84,88,0,220.686,736,28.56,11.7,44.179,11.69,51.1,87.68088347,0.602099738,13.59325775,TOP,,4
3514,1.09,3262.03,63.74,6.06,75,0,75.0,1435,0,0,84,88,0,220.922,735,29.26,11.7,44.2,11.69,51.1,86.53846154,0.557655293,14.48215115,TOP,,4
3515,1.1,3262.88,65.16,6.03,75,0,75.0,1435,0,0,84,88,0,220.639,735,28.67,11.7,44.205,11.69,51.1,86.11005331,0.57007874,14.09795886,TOP,,4
3516,1.11,3263.77,66.61,6.07,75,0,75.0,1437,0,0,84,88,0,220.667,735,27.52,11.7,44.209,11.69,51.1,86.68126428,0.582764654,13.88360918,TOP,,4
3517,1.1,3264.59,65.52,6.07,75,0,75.0,1436,0,0,84,88,0,220.943,735,27.55,11.7,44.21,11.69,51.1,86.68126428,0.573228346,14.11345461,TOP,,4
3518,1.1,3265.46,64.25,6.12,75,0,75.0,1436,0,0,84,88,0,220.645,734,27.08,11.7,44.231,11.69,51.1,87.39527799,0.562117235,14.50975883,TOP,,4
3519,1.1,3266.31,68.24,6.13,75,0,75.0,1437,0,0,84,88,0,220.944,736,28.8,11.69,44.254,11.69,51.1,87.53808073,0.597025372,13.68616756,TOP,,4
3520,1.11,3267.2,65.01,6.01,75,0,75.0,1436,0,0,84,88,0,220.984,734,27.93,11.69,44.263,11.69,51.1,85.82444783,0.568766404,14.08405945,TOP,,4
3521,1.11,3268.04,65.79,6.12,75,0,75.0,1435,0,0,84,88,0,220.816,736,28.34,11.7,44.264,11.69,51.1,87.39527799,0.575590551,14.171529,TOP,,4
3522,1.11,3268.92,75.04,6.11,75,0,75.0,1436,0,0,84,88,0,220.782,736,28.01,11.7,44.261,11.69,51.1,87.25247525,0.656517935,12.40980383,TOP,,4
3523,1.11,3269.77,63.45,5.97,75,0,75.0,1436,0,0,84,88,0,220.63,735,27.15,11.7,44.272,11.69,51.1,85.25323686,0.55511811,14.33351314,TOP,,4
3524,1.11,3270.64,66.01,6.03,75,0,75.0,1436,0,0,83,87,0,220.753,725,26.4,11.7,44.278,11.69,51.1,86.11005331,0.577515311,13.91737612,TOP,,4
3525,1.11,3271.5,70.27,5.96,75,0,75.0,1439,0,0,83,87,0,220.544,725,27.55,11.7,44.277,11.69,51.1,85.11043412,0.614785652,12.92502727,TOP,,4
3526,1.11,3272.39,62.26,6.08,75,0,75.0,1437,0,0,84,88,0,220.543,736,28.44,11.7,44.283,11.69,51.1,86.82406702,0.544706912,14.87496359,TOP,,4
3527,1.12,3273.21,66.39,6.15,75,0,75.0,1436,0,0,84,88,0,220.384,736,28.09,11.69,44.292,11.69,51.1,87.82368621,0.580839895,14.11287237,TOP,,4
3528,1.11,3274.07,68.82,6.07,75,0,75.0,1436,0,0,84,88,0,220.515,736,28.15,11.7,44.315,11.69,51.1,86.68126428,0.602099738,13.439176,TOP,,4
3529,1.11,3274.95,72.71,6.13,75,0,75.0,1436,0,0,84,88,0,220.592,734,28.43,11.7,44.311,11.69,51.1,87.53808073,0.636132983,12.84784744,TOP,,4
3530,1.1,3275.8,69.52,6.08,75,0,75.0,1436,0,0,84,88,0,220.539,735,29.15,11.7,44.317,11.69,51.4,86.82406702,0.608223972,13.3257487,TOP,,4
3531,1.12,3276.71,64.36,6.01,75,0,75.0,1435,0,0,84,88,0,220.741,735,29.66,11.7,44.313,11.69,51.4,85.82444783,0.563079615,14.22625277,TOP,,4
3532,1.11,3277.52,61.83,6.1,75,0,75.0,1436,0,0,84,88,0,220.604,736,28.08,11.7,44.31,11.69,51.4,87.10967251,0.540944882,15.02723331,TOP,,4
3533,1.11,3278.4,67.99,6.09,75,0,75.0,1437,0,0,84,88,0,220.434,736,26.99,11.7,44.314,11.69,51.4,86.96686976,0.594838145,13.64737695,TOP,,4
3534,1.11,3279.27,67.6,6.04,75,0,75.0,1438,0,0,84,88,0,220.474,735,29.12,11.7,44.327,11.69,51.4,86.25285605,0.591426072,13.61352705,TOP,,4
3535,1.12,3280.1,70.38,6.14,75,0,75.0,1436,0,0,84,88,0,220.717,735,27.51,11.7,44.352,11.69,51.4,87.68088347,0.615748031,13.29371078,TOP,,4
3536,1.11,3280.97,60.27,6.15,75,0,75.0,1435,0,0,84,88,0,220.464,736,28.3,11.7,44.377,11.69,51.4,87.82368621,0.527296588,15.54104994,TOP,,4
3537,1.12,3281.83,60.82,6.14,75,0,75.0,1435,0,0,84,88,0,220.361,736,27.34,11.7,44.381,11.69,51.4,87.68088347,0.532108486,15.37633156,TOP,,4
3538,1.13,3282.69,56.69,6.14,75,0,75.0,1436,0,0,84,88,0,220.379,735,28.48,11.7,44.405,11.69,51.4,87.68088347,0.495975503,16.4937059,TOP,,4
3539,1.13,3283.54,55.06,6.14,75,0,75.0,1436,0,0,84,88,0,220.053,736,27.8,11.7,44.41,11.69,51.4,87.68088347,0.481714786,16.98066549,TOP,,4
3540,1.14,3284.41,51.38,6.16,75,0,75.0,1436,0,0,84,88,0,220.228,736,28.9,11.7,44.416,11.69,51.9,87.96648896,0.44951881,18.25319098,TOP,,4
3541,1.14,3285.27,54.13,6.19,75,0,75.0,1436,0,0,84,88,0,220.438,735,28,11.7,44.413,11.69,51.9,88.39489718,0.473578303,17.41232124,TOP,,4
3542,1.14,3286.14,49.67,6.18,75,0,75.0,1433,0,0,84,88,0,220.389,734,30.06,11.7,44.405,11.69,51.9,88.25209444,0.43455818,18.94120021,TOP,,4
3543,1.15,3287,50.12,6.15,75,0,75.0,1435,0,0,84,88,0,220.364,736,28.48,11.7,44.439,11.69,51.9,87.82368621,0.438495188,18.68103133,TOP,,4
3544,1.15,3287.86,53.96,6.13,75,0,75.0,1434,0,0,84,88,0,220.352,736,27.07,11.7,44.45,11.69,51.9,87.53808073,0.472090989,17.29855905,TOP,,4
3545,1.15,3288.73,47.47,6.13,75,0,75.0,1434,0,0,84,88,0,220.074,735,27.63,11.7,44.447,11.69,51.9,87.53808073,0.415310586,19.65737258,TOP,,4
3546,1.16,3289.63,52.36,6.09,75,0,75.0,1435,0,0,84,88,0,220.34,735,27.62,11.7,44.467,11.69,51.9,86.96686976,0.458092738,17.71014799,TOP,,4
3547,1.15,3290.48,52.36,5.97,75,0,75.0,1443,0,0,84,88,0,220.01,736,27.37,11.69,44.468,11.69,51.9,85.25323686,0.458092738,17.36168734,TOP,,4
3548,1.16,3291.32,50.97,6.07,75,0,75.0,1438,0,0,84,88,0,219.9,736,28.42,11.7,44.494,11.69,51.9,86.68126428,0.445931759,18.13227808,TOP,,4
3549,1.18,3292.19,50.22,6.11,75,0,75.0,1433,0,0,84,88,0,219.904,734,28.04,11.7,44.507,11.69,51.9,87.25247525,0.439370079,18.52414234,TOP,,4
3550,1.18,3293.05,50.15,6.01,75,0,75.0,1437,0,0,84,88,0,220.137,735,27.81,11.7,44.501,11.69,51.9,85.82444783,0.438757655,18.24709671,TOP,,4
3551,1.47,3293.91,51.2,5.74,75,0,75.0,1453,0,0,84,88,0,219.852,734,27.99,11.7,44.503,11.69,51.9,81.9687738,0.447944007,17.08440692,TOP,,1
3552,1.67,3294.8,53.96,5.26,75,0,75.0,1452,0,0,84,88,0,219.697,736,27.74,11.7,44.514,11.69,51.9,75.11424219,0.472090989,14.87044519,TOP,,2
3553,1.96,3295.79,47.47,5.33,75,0,75.0,1451,0,0,84,88,0,224.146,736,27.5,11.7,44.61,11.69,51.9,76.11386139,0.415310586,17.1298915,TOP,,2
3554,0.28,3296.55,52.36,5.33,75,0,75.0,1450,0,0,84,88,0,234.918,734,27.24,11.7,44.603,11.69,51.9,76.11386139,0.458092738,15.47097646,TOP,,0
3555,1.33,3297.39,52.36,5.7,75,0,75.0,1449,0,0,84,88,0,236.491,735,26.99,11.7,44.602,11.69,51.9,81.39756283,0.458092738,16.58564861,TOP,,1
3556,1.27,3298.25,52.36,5.7,75,0,75.0,1448,0,0,84,88,0,236.491,735,26.74,11.7,44.602,11.69,51.9,81.39756283,0.458092738,16.58327892,TOP,,1
3557,1.22,3299.11,52.36,5.82,75,0,75.0,1447,0,0,84,88,0,236.491,735,26.49,11.7,44.602,11.69,51.9,83.11119573,0.458092738,16.92936987,TOP,,1
3558,1.16,3299.97,52.36,5.82,75,0,75.0,1446,0,0,84,88,0,236.491,735,26.24,11.7,44.602,11.69,51.9,83.11119573,0.458092738,16.92700018,TOP,,1
3559,1.1,3300.83,52.36,5.9,75,0,75.0,1445,0,0,84,88,0,236.491,735,25.45,11.7,44.602,11.69,51.9,84.25361767,0.458092738,17.15667428,TOP,,4
3560,1.05,3301.69,52.36,5.9,75,0,75.0,1444,0,0,84,88,0,236.491,735,25.74,11.7,44.602,11.69,51.9,84.25361767,0.458092738,17.15469954,TOP,,4
3561,0.99,3302.55,52.36,5.9,75,0,75.0,1443,0,0,84,88,0,236.491,735,25.49,11.7,44.602,11.69,51.9,84.25361767,0.458092738,17.15232985,TOP,,4
3562,0.93,3303.41,84.61,5.99,75,0,75.0,1442,0,0,84,88,0,236.491,735,26.24,11.7,44.602,11.69,51.9,85.53884235,0.740244969,10.7886184,TOP,,4
3563,0.88,3304.27,84.61,5.87,75,0,75.0,1441,0,0,84,88,0,236.491,735,26.91,11.7,44.602,11.69,51.9,83.82520944,0.740244969,10.5712469,TOP,,4
3564,0.83,3305.14,84.61,6.23,76,0,76.0,1444,0,0,84,87,0,218.319,732,27.05,11.69,44.472,11.69,51.9,90.15232292,0.730504904,11.36456486,TOP,,4
3565,0.83,3306.02,74.46,6.11,76,0,76.0,1444,0,0,84,88,0,218.075,735,27.78,11.69,44.474,11.69,51.9,88.41584158,0.642871944,12.66123277,TOP,,4
3566,0.83,3306.89,77.6,6.06,76,0,76.0,1443,0,0,84,87,0,218.127,732,26.91,11.69,44.487,11.69,51.9,87.69230769,0.669982042,12.05107528,TOP,,4
3567,0.8,3307.73,63.27,6.12,76,0,76.0,1443,0,0,84,88,0,218.227,734,26.35,11.69,44.504,11.69,51.9,88.56054836,0.546259843,14.91785343,TOP,,4
3568,0.74,3308.6,48.57,6.08,76,0,76.0,1444,0,0,84,87,0,218.301,734,27.16,11.69,44.532,11.69,51.9,87.98172125,0.419343141,19.29415537,TOP,,4
3569,1.0,3309.48,37.6,6.03,76,0,76.0,1444,0,0,84,87,0,218.606,734,28.52,11.69,44.527,11.69,51.9,87.25818736,0.324630474,24.72041848,TOP,,4
3570,1.07,3310.66,47.81,6.0,76,0,76.0,1439,0,0,84,87,0,218.956,733,27.49,11.69,44.587,11.69,52.7,86.82406702,0.412781462,19.35591353,TOP,,4
3571,1.07,3311.37,52.75,6.0,76,0,76.0,1443,0,0,84,87,0,218.839,734,27.93,11.69,44.608,11.69,52.7,86.82406702,0.45543238,17.54720356,TOP,,4
3572,1.07,3312.08,51.49,6.0,76,0,76.0,1444,0,0,84,88,0,219.071,735,27.9,11.69,44.623,11.69,52.7,86.82406702,0.444553806,17.97556303,TOP,,4
3572,1.07,3312.79,51.04,6.0,76,0,76.0,1441,0,0,84,87,0,218.875,733,28.25,11.69,44.621,11.69,52.7,86.82406702,0.440668601,18.13367406,TOP,,4
3573,1.07,3313.49,53.08,6.0,76,0,76.0,1441,0,0,84,87,0,219.096,734,27.38,11.69,44.617,11.69,52.6,86.82406702,0.458281531,17.43837478,TOP,,4
3574,1.12,3314.2,51.69,6.0,76,0,76.0,1443,0,0,84,88,0,219.357,734,27.4,11.69,44.615,11.69,52.7,86.82406702,0.446280564,17.90814987,TOP,,4
3575,1.12,3314.92,55.99,6.0,76,0,76.0,1444,0,0,84,87,0,218.791,732,28.25,11.69,44.609,11.69,52.7,86.82406702,0.483405857,16.53621136,TOP,,4
3576,1.12,3315.62,51.27,6.0,76,0,76.0,1441,0,0,84,87,0,218.781,734,28.04,11.69,44.62,11.69,52.8,86.82406702,0.442654372,18.05448973,TOP,,4
3576,1.12,3316.33,52.0,6.0,76,0,76.0,1441,0,0,84,88,0,218.787,734,27.6,11.69,44.606,11.69,52.9,86.82406702,0.448957038,17.80165345,TOP,,4
3577,1.13,3317.09,53.26,6.0,76,0,76.0,1440,0,0,84,87,0,218.665,734,27.91,11.69,44.282,11.69,53,86.82406702,0.459835613,17.38195174,TOP,,4
3578,1.13,3317.78,53.88,6.0,76,0,76.0,1442,0,0,84,87,0,218.552,732,27.2,11.69,44.29,11.69,53,86.82406702,0.465188562,17.18245026,TOP,,4
3579,1.13,3318.46,53.38,6.0,76,0,76.0,1442,0,0,84,87,0,218.763,733,28.79,11.69,44.675,11.69,52.9,86.82406702,0.460871667,17.34297687,TOP,,4
3580,1.15,3319.18,57.32,6.0,76,0,76.0,1444,0,0,84,87,0,218.557,734,27.77,11.69,44.713,11.69,52.9,86.82406702,0.494888797,16.1547317,TOP,,4
3581,1.12,3319.9,78.12,6.0,76,0,76.0,1446,0,0,84,87,0,218.262,733,28.35,11.69,44.712,11.7,52.9,86.82406702,0.674471612,11.86432895,TOP,,4
3581,1.12,3320.61,75.45,6.0,76,0,76.0,1451,0,0,84,88,0,218.633,735,27.02,11.69,44.704,11.7,52.9,86.82406702,0.651419395,12.28261461,TOP,,4
3582,1.13,3321.31,73.07,6.0,76,0,76.0,1446,0,0,84,87,0,218.799,733,26.62,11.69,44.707,11.7,52.9,86.82406702,0.630870977,12.68163205,TOP,,4
3583,1.11,3322.03,67.81,6.0,76,0,76.0,1446,0,0,84,87,0,218.801,734,28.41,11.69,44.711,11.7,53,86.82406702,0.585457245,13.66109042,TOP,,4
3584,1.12,3322.74,72.07,6.0,76,0,76.0,1444,0,0,84,87,0,218.583,735,28.64,11.69,44.718,11.7,53,86.82406702,0.622237187,12.85658056,TOP,,4
3585,1.12,3323.45,75.34,6.0,76,0,76.0,1449,0,0,84,87,0,218.781,733,27.37,11.69,44.725,11.7,53,86.82406702,0.650469678,12.30048323,TOP,,4
3585,1.12,3324.16,83.31,6.0,76,0,76.0,1448,0,0,84,87,0,218.611,733,26.96,11.69,44.712,11.7,53.1,86.82406702,0.719280978,11.12796727,TOP,,4
3586,1.1,3324.88,73.36,6.0,76,0,76.0,1447,0,0,84,88,0,218.298,735,27.93,11.69,44.701,11.69,53.1,86.82406702,0.633374776,12.63049177,TOP,,4
3587,1.08,3325.59,63.77,6.0,76,0,76.0,1448,0,0,84,87,0,218.637,733,26.22,11.69,44.703,11.69,53.1,86.82406702,0.550576737,14.52259484,TOP,,4
3588,1.09,3326.3,79.19,6.0,76,0,76.0,1447,0,0,84,88,0,218.426,735,27.59,11.69,44.717,11.7,53.1,86.82406702,0.683709767,11.70343327,TOP,,4
3589,1.11,3327.01,72.48,6.0,76,0,76.0,1451,0,0,84,87,0,218.772,733,27.3,11.69,44.728,11.69,53.2,86.82406702,0.625777041,12.78370959,TOP,,4
3590,1.12,3327.75,78.35,6.0,76,0,76.0,1450,0,0,84,87,0,218.357,734,27.29,11.69,44.766,11.7,53.2,86.82406702,0.676457384,11.82963053,TOP,,4
