     Depth,      ROP5,      STOR,      SWOB,       RPM,      CRPM,     STICK,      SPPA,      TFLO,      DHAP,     VIB_X,   VIB_LAT,    SHKRSK,      SHKL,    P40H#1,      GR#1,       MSE,       DOC
         m,       m/h,      kN.m,      1000,     c/min,     c/min,     c/min,       psi,   gal/min,       psi,        gn,        gn,          ,          ,     ohm.m,      gAPI,       ksi,    in/rev
    1800.3,   64.1992,  -0.05423,   8.35033,         0,   -999.25,   -999.25,   1849.28,   892.956,      2773,   -999.25,   -999.25,   -999.25,   -999.25,   0.42544,   65.8254, 0.0347342,      -999
    1800.5,   60.9906,  -0.05423,   10.4559,         0,   -999.25,   -999.25,   1902.11,   892.956,      2774,   -999.25,   -999.25,   -999.25,   -999.25,  0.409922,   70.4577, 0.0434926,      -999
    1800.6,   63.4384,  -0.05423,   9.53684,         0,   -999.25,   -999.25,   1893.22,   904.705,      2777,   -999.25,   -999.25,   -999.25,   -999.25,  0.455484,   75.0937, 0.0396697,      -999
    1800.8,   61.6548,  -0.05423,   7.82416,         0,   -999.25,   -999.25,   1875.91,   898.835,      2775,   -999.25,   -999.25,   -999.25,   -999.25,   0.50101,   80.5462, 0.0325456,      -999
    1800.9,   62.0743,  -0.05423,   11.0196,         0,         0,   -999.25,   1892.77,   892.956,      2777,   -999.25,   -999.25,   -999.25,         0,   0.50101,    86.003, 0.0458373,      -999
    1801.1,   60.8982,  -0.05423,   12.3548,         0,   -999.25,   -999.25,   1964.31,   887.086,    2776.8,   -999.25,   -999.25,   -999.25,   -999.25,   0.50101,   75.1255, 0.0513913,      -999
    1801.2,   61.2458,  -0.05423,   12.9932,         0,   -999.25,   -999.25,   1983.62,    910.58,      2774,   -999.25,   -999.25,         0,   -999.25,    0.4582,     72.52,  0.054047,      -999
    1801.4,   59.4422,  -0.05423,   12.0649,         0,   -999.25,   -999.25,    1989.9,    910.58,      2773,   -999.25,   -999.25,   -999.25,   -999.25,   0.49115,   69.9164, 0.0501857,      -999
    1801.5,    59.214,  -0.05423,     12.52,         0,   -999.25,   -999.25,   1983.46,    910.58,      2772,   -999.25,   -999.25,   -999.25,   -999.25,    0.5241,   69.9164, 0.0520785,      -999
    1801.7,   60.7426,  -0.05423,   12.8455,         0,   -999.25,   -999.25,   1978.47,    910.58,      2772,   0.12492,   -999.25,   -999.25,         0,  0.479156,   72.4799, 0.0534325,      -999
    1801.8,   61.2455,  -0.05423,   13.4331,         0,   -999.25,   -999.25,   2004.22,    898.83,    2770.5,   -999.25,   0.49966,   -999.25,   -999.25,    0.4582,   75.1169, 0.0558768,      -999
    1802.0,   64.8695,  -0.05423,    14.979,         0,   -999.25,   -999.25,   2024.99,    910.58,    2771.5,   -999.25,   -999.25,   -999.25,   -999.25,  0.488205,   77.7517, 0.0623071,      -999
    1802.1,   63.7548,  -0.05423,   12.6084,         0,   -999.25,   -999.25,   1989.24,    910.58,      2771,   -999.25,   -999.25,   -999.25,   -999.25,  0.518211,   80.4779, 0.0524463,      -999
    1802.3,   65.1479,  -0.05423,   15.0151,         0,   -999.25,   -999.25,   2032.25,    910.58,      2772,   -999.25,   -999.25,   -999.25,         0,   0.54824,   83.2063, 0.0624571,      -999
    1802.4,   65.6978,-0.0677791,   11.4521,         0,   -999.25,   -999.25,   2043.62,    910.58,      2772,   -999.25,   -999.25,   -999.25,   -999.25,  0.599889,   97.6403, 0.0476366,      -999
    1802.6,   68.8809,  -0.05423,   13.8901,         0,   -999.25,   -999.25,   2046.93,   916.455,      2773,   -999.25,   -999.25,   -999.25,         0,   0.62757,   100.698, 0.0577777,      -999
    1802.7,   69.3475,  -0.05423,   15.6163,         0,   -999.25,   -999.25,   2061.16,   922.324,      2773,   -999.25,   -999.25,   -999.25,   -999.25,  0.609551,   103.754, 0.0649579,      -999
    1802.9,   68.4268,  -0.05423,   15.4802,         0,   -999.25,   -999.25,   2100.31,   916.455,      2773,   -999.25,   -999.25,   -999.25,         0,  0.591519,   97.7419, 0.0643919,      -999
    1803.0,   67.5799,  -0.05423,    15.524,         0,         0,   -999.25,   2102.01,   928.194,      2775,   -999.25,   -999.25,   -999.25,   -999.25,    0.5735,    91.735,  0.064574,      -999
    1803.2,   66.6464,  -0.05423,   15.3754,         0,   -999.25,   -999.25,   2102.12,   922.329,      2774,   -999.25,   -999.25,   -999.25,   -999.25,    0.5735,    91.735, 0.0639559,      -999
    1803.3,   67.7207,  -0.05423,   15.1434,         0,   -999.25,   -999.25,   2096.54,   916.459,      2772,   -999.25,   -999.25,         0,   -999.25,    0.5735,   80.8257, 0.0629908,      -999
    1803.5,   68.6688,  -0.05423,   16.7002,         0,   -999.25,   -999.25,   2095.73,   922.324,      2776,   -999.25,   -999.25,   -999.25,         0,   0.56088,   69.9164, 0.0694667,      -999
    1803.7,   68.2599,  -0.05423,   17.2249,         0,   -999.25,   -999.25,   2120.55,   922.329,      2775,   -999.25,   -999.25,   -999.25,   -999.25,   0.54825,    72.559, 0.0716491,      -999
    1803.8,   68.5981,  -0.05423,   17.4067,         0,   -999.25,   -999.25,   2114.12,   922.329,      2776,   0.12492,   -999.25,   -999.25,   -999.25,   0.54824,   75.2016, 0.0724052,      -999
    1804.0,   69.2228,  -0.05423,   19.2941,         0,   -999.25,   -999.25,   2082.97,   922.329,      2774,   -999.25,   0.49966,   -999.25,   -999.25,    0.5241,   83.2063, 0.0802563,      -999
    1804.1,   72.5979,  -0.05423,   17.1001,         0,   -999.25,   -999.25,   2100.75,   934.069,      2775,   -999.25,   -999.25,   -999.25,   -999.25,  0.569527,   80.4581, 0.0711302,      -999
    1804.3,    72.253,  -0.05423,   16.9916,         0,   -999.25,   -999.25,   2079.53,   922.329,   2775.67,   -999.25,   -999.25,   -999.25,   -999.25,   0.61499,   97.6519, 0.0706787,      -999
    1804.4,   73.1917,  -0.05423,   16.9839,         0,   -999.25,   -999.25,   2055.87,   916.459,      2775,   -999.25,   -999.25,   -999.25,         0,  0.666684,   89.0573, 0.0706466,      -999
    1804.6,   74.7272,  -0.05423,   15.7815,         0,   -999.25,   -999.25,   2068.13,   916.455,   2774.67,   -999.25,   -999.25,   -999.25,   -999.25,   0.71842,   80.4559, 0.0656451,      -999
    1804.7,   72.3783,  -0.05423,   15.6396,         0,   -999.25,   -999.25,   2096.04,   916.455,      2775,   -999.25,   -999.25,   -999.25,   -999.25,  0.752346,   69.1236, 0.0650549,      -999
    1804.9,   74.0369,  -0.05423,   15.9708,         0,   -999.25,   -999.25,   2127.63,   922.329,    2774.5,   -999.25,   -999.25,   -999.25,         0,    0.7863,   57.7822, 0.0664327,      -999
    1805.0,   78.1066,  -0.05423,   14.2738,         0,   -999.25,   -999.25,   2074.48,   910.589,      2775,   -999.25,   -999.25,   -999.25,   -999.25,  0.852652,   66.4345, 0.0593735,      -999
    1805.2,   81.1801,  -0.05423,   12.6487,         0,   -999.25,   -999.25,   2050.26,   939.953,      2775,   -999.25,   -999.25,   -999.25,         0,  0.919058,   75.0937, 0.0526137,      -999
    1805.3,   79.9369,  -0.05423,   10.6113,         0,   -999.25,   -999.25,   1999.58,   922.343,      2775,   -999.25,   -999.25,   -999.25,   -999.25,   0.98541,   86.7395,  0.044139,      -999
    1805.5,   78.0791,  -0.05423,    12.243,         0,         0,   -999.25,   1962.01,   910.589,      2776,   -999.25,   -999.25,   -999.25,   -999.25,   0.98541,   98.3853, 0.0509262,      -999
    1805.6,   73.9562,  -0.05423,   12.7058,         0,   -999.25,   -999.25,   1972.88,    910.58,   -999.25,   -999.25,   -999.25,         0,         0,   0.87718,    110.04, 0.0528515,      -999
    1805.8,   67.7678,  -0.05423,   13.9102,         0,   -999.25,   -999.25,   2111.36,    898.83,      2775,   -999.25,   -999.25,   -999.25,         0,   0.76895,   113.276, 0.0578612,      -999
    1805.9,   65.1112,  -0.05423,   15.1585,         0,   -999.25,   -999.25,   2117.04,   922.329,   -999.25,   0.12492,   -999.25,   -999.25,   -999.25,   0.71842,    110.04, 0.0630535,      -999
    1806.1,   59.7607,  -0.05423,   15.9812,         0,   -999.25,   -999.25,   2119.75,   922.329,      2776,   -999.25,   0.74949,   -999.25,   -999.25,  0.686755,   110.063, 0.0664756,      -999
    1806.2,   58.5263,  -0.05423,    14.742,         0,   -999.25,   -999.25,    2119.3,   922.329,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.73501,   97.6519, 0.0613211,      -999
    1806.4,   53.4369,  -0.05423,   15.9526,         0,   -999.25,   -999.25,   1858.78,   922.329,      2778,   -999.25,   -999.25,   -999.25,   -999.25,  0.860499,   86.0123,  0.066357,      -999
    1806.5,   41.2595,   6.18253,   10.1278,        30,   -999.25,   -999.25,   1929.46,   892.956,      2778,   -999.25,   -999.25,   -999.25,   -999.25,    0.8606,   80.4559,   6.37989,  0.902439
    1806.7,   36.3407,   9.69129,   7.20383,        30,        40,   -999.25,   1978.03,   934.046,      2778,   -999.25,   -999.25,   -999.25,         0,  0.752447,   87.1918,   11.3092,  0.794854
    1806.9,   35.6124,   9.13821,   9.74779,        30,   -999.25,        72,   1969.04,    910.58,    2778.5,   -999.25,   -999.25,         0,   -999.25,   0.71842,   103.754,   10.8936,  0.778923
    1807.0,   34.8473,   9.89686,   9.39359,   30.9992,   -999.25,   -999.25,   1997.46,    910.58,      2778,   -999.25,   -999.25,   -999.25,         0,  0.735003,   108.501,   12.4514,  0.737621
    1807.2,   34.2346,   10.7516,   8.57332,        31,   -999.25,   -999.25,   2016.45,   916.455,    2777.5,   0.12492,   0.49966,   -999.25,   -999.25,    0.7516,   113.253,   13.7616,  0.724634
    1807.3,   34.7426,   12.3367,   8.97777,        31,   -999.25,   -999.25,   2036.04,   910.584,      2778,   -999.25,   -999.25,   -999.25,   -999.25,    0.7516,   103.962,   15.5566,  0.735386
    1807.5,   35.0844,   11.9315,   10.7985,   30.0008,   -999.25,   -999.25,   2043.71,    910.58,   2776.75,   -999.25,   -999.25,   -999.25,   -999.25,    0.7516,   94.6703,   14.4292,  0.767355
    1807.6,   35.9244,   13.2453,   10.9813,   30.9992,   -999.25,   -999.25,   2038.92,    922.32,    2780.5,   -999.25,   -999.25,   -999.25,   -999.25,   0.77803,   91.8621,   16.1593,  0.760421
    1807.8,    36.186,   13.1243,    11.292,        31,   -999.25,   -999.25,   2035.43,   922.329,      2775,   -999.25,   -999.25,   -999.25,   -999.25,   0.80446,   89.0539,   15.8985,  0.765939
    1807.9,   37.0454,   11.0635,    10.201,        30,        35,   -999.25,   2030.62,   922.329,      2777,   -999.25,   -999.25,   -999.25,   -999.25,   0.79538,   83.6408,   12.6738,  0.810268
    1808.1,   43.5635,   10.8738,   11.5508,   30.9992,   -999.25,        60,   2037.35,   922.329,   -999.25,   -999.25,   -999.25,         0,   -999.25,    0.7863,   78.2277,    10.957,  0.922121
    1808.2,   48.0751,   9.45005,   9.39144,        30,   -999.25,   -999.25,   2062.46,   928.204,      2775,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   72.8102,   8.35301,   1.05151
    1808.4,    47.872,   9.61262,   8.11093,   30.9992,   -999.25,   -999.25,   2027.19,   922.334,      2770,   0.24983,   0.74949,   -999.25,   -999.25,   -999.25,   67.3971,   8.80945,   1.01332
    1808.5,   48.4397,   7.76884,   8.41771,        31,   -999.25,   -999.25,   1998.39,    910.58,    2767.5,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   62.7727,   7.04454,   1.02531
    1808.7,   48.5927,   12.6052,   6.72013,        31,   -999.25,   -999.25,   2006.98,    892.97,      2765,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,    58.152,   11.3654,   1.02855
    1808.8,   49.2177,   11.5516,   9.60533,        30,   -999.25,   -999.25,   1988.71,    910.58,      2766,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   53.5276,   9.96684,    1.0765
    1809.0,   49.6344,   5.78041,   10.8318,   30.9992,   -999.25,   -999.25,   1959.32,    910.58,      2771,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   48.9068,   5.13484,   1.05062
    1809.1,   50.0104,   6.39946,   6.73944,        31,   -999.25,   -999.25,      1946,   916.455,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.98542,   51.1728,   5.62068,   1.05856
    1809.3,   50.4486,    9.2444,   6.26252,        31,        35,        69,   1938.63,   898.844,   -999.25,   -999.25,   -999.25,         0,   -999.25,  0.964161,    53.437,   8.03478,   1.06783
    1809.4,   50.2529,   10.7911,   6.91466,        31,   -999.25,   -999.25,   1983.46,    892.96,      2767,   -999.25,   -999.25,   -999.25,         0,  0.942902,   55.7011,   9.41383,   1.06369
    1809.6,   50.4153,   12.7431,   9.51226,   30.0008,   -999.25,   -999.25,   2011.93,   910.565,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.921626,   57.9671,   10.7306,   1.10267
    1809.8,   50.5999,   12.5955,   5.80023,        31,   -999.25,   -999.25,   1982.35,    910.58,   -999.25,   0.12492,   0.49966,   -999.25,   -999.25,   0.90035,    60.233,   10.9034,   1.07103
    1809.9,   51.0833,   9.84324,   9.59889,        31,   -999.25,   -999.25,   1967.01,    910.58,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.839397,   62.4972,    8.4615,   1.08127
    1810.1,   50.9142,   8.86783,   8.36789,        31,   -999.25,   -999.25,   1974.42,    910.58,      2768,   -999.25,   -999.25,   -999.25,   -999.25,  0.778444,   61.3305,   7.64705,   1.07769
    1810.2,   50.9236,    12.243,   8.12556,        31,   -999.25,   -999.25,   2003.92,   904.705,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.717443,   60.1628,   10.5414,   1.07788
    1810.4,   50.4409,   12.1753,   8.18196,        31,   -999.25,   -999.25,   2015.37,   898.835,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.65649,   58.9961,   10.5835,   1.06767
    1810.5,   50.1473,   10.5889,   1.62414,        31,   29.6667,        25,   2216.74,    910.58,      2773,   0.12492,   0.49966,         0,   -999.25,  0.616819,   57.8284,   9.23543,   1.06145
    1810.7,   15.2607,   3.95075,    1.4075,        31,   -999.25,   -999.25,   2206.88,   1010.37,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.57718,   56.6617,   11.3204,  0.323019
    1810.8,   15.4116,   4.96229,   1.74089,        31,   -999.25,   -999.25,   2210.96,   1010.45,      2771,   -999.25,   -999.25,   -999.25,   -999.25,   0.53751,    55.494,   14.0796,  0.326214
    1811.0,   15.6051,   7.84788,   2.44544,   30.0008,   -999.25,   -999.25,   2220.92,   1010.45,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.497871,   49.1174,   21.2813,   0.34131
    1811.1,    15.641,   6.91467,   4.11314,        30,   -999.25,   -999.25,   2254.61,   1010.45,      2780,   -999.25,   -999.25,   -999.25,   -999.25,    0.4582,   42.7357,   18.7154,  0.342103
    1811.3,   15.6805,   4.16456,   4.34217,        30,        30,        30,   2242.12,   1010.45,   -999.25,   -999.25,   -999.25,         0,   -999.25,  0.480161,    52.162,   11.2512,  0.342968
    1811.4,   15.7325,   5.04293,   4.71123,        30,   -999.25,   -999.25,   2246.84,   1004.58,      2781,   -999.25,   -999.25,   -999.25,   -999.25,  0.502122,   61.5882,    13.577,  0.344106
    1811.6,   15.8018,   8.67433,   6.37122,   30.9992,   -999.25,   -999.25,   2248.32,   1004.57,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,    0.5241,   71.0221,   24.0177,  0.334481
    1811.7,   15.9166,   8.16202,   5.05236,        30,   -999.25,   -999.25,   2248.23,   1010.45,      2779,   0.12492,   0.74949,   -999.25,         0,  0.593766,   80.4559,   21.7101,  0.348131
    1811.9,   16.0083,    9.3687,   5.52748,        31,   -999.25,   -999.25,   2261.55,   1010.45,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.663377,   -999.25,   25.6011,  0.338843
    1812.0,    15.936,   9.77512,   7.48559,   30.0008,   -999.25,   -999.25,   2299.18,    998.71,      2772,   -999.25,   -999.25,   -999.25,   -999.25,  0.732987,   -999.25,   25.9758,  0.348547
    1812.2,   58.0245,   10.5076,   7.88092,        30,   -999.25,   -999.25,   2317.39,   1004.57,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.802653,   -999.25,   7.69201,   1.26913
    1812.3,   53.9499,   10.2502,   6.89998,        30,   -999.25,   -999.25,   2327.43,   1004.57,      2780,   -999.25,   -999.25,   -999.25,   -999.25,  0.872264,   -999.25,    8.0646,   1.18001
    1812.5,   52.4322,   11.2397,   7.72416,        30,   -999.25,   -999.25,   2326.76,   1004.57,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.94193,   -999.25,   9.09888,   1.14681
    1812.6,    50.149,   10.4811,   9.97545,   30.9992,        26,        36,   2344.18,   1010.45,      2779,   -999.25,   -999.25,         0,         0,  0.910217,   -999.25,    9.1756,   1.06152
    1812.8,    49.291,   10.8872,   8.80747,        30,   -999.25,   -999.25,   2354.96,   1010.45,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.878478,   -999.25,   9.37871,    1.0781
    1813.0,   48.4627,   12.1607,   9.60776,        30,   -999.25,   -999.25,   2335.78,   1010.45,   -999.25,   0.12492,   0.49966,   -999.25,   -999.25,  0.846765,   -999.25,   10.6531,   1.05999
    1813.1,   47.5461,   11.2126,   8.71008,        30,   -999.25,   -999.25,    2340.1,   1010.45,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.815026,   -999.25,   10.0106,   1.03994
    1813.3,    44.292,   8.55734,   8.31589,        30,   -999.25,   -999.25,    2296.1,   1004.58,      2780,   -999.25,   -999.25,   -999.25,   -999.25,  0.783313,   97.6519,   8.20618,  0.968767
    1813.4,   42.4032,   11.9827,   7.80131,   30.9992,   -999.25,   -999.25,   2308.74,   1004.57,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,    0.7516,   80.4697,   12.3828,  0.897559
    1813.6,   42.3988,   9.03212,   8.21101,   30.0008,        27,   -999.25,   2294.38,   1004.57,   -999.25,   -999.25,   -999.25,   -999.25,         0,  0.718457,   60.1329,   9.04449,  0.927333
    1813.7,   42.1729,   8.77214,   7.62889,        30,   -999.25,        30,   2303.22,     998.7,      2781,   -999.25,   -999.25,         0,   -999.25,   0.68673,   66.3099,   8.82937,  0.922416
    1813.9,   42.4533,   6.57572,   8.91712,        30,   -999.25,   -999.25,   2310.35,     998.7,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.67161,    72.482,   6.58836,   0.92855
    1814.0,   41.7563,   9.89481,   6.70168,   30.9992,   -999.25,   -999.25,   2301.03,    992.83,      2779,   0.12492,   0.49966,   -999.25,   -999.25,   0.65649,   64.9301,   10.3843,  0.883867
    1814.2,   42.9885,   12.2024,   8.20598,        31,   -999.25,   -999.25,   2316.41,     998.7,      2780,   -999.25,   -999.25,   -999.25,   -999.25,   0.65649,   51.0563,   12.4399,  0.909926
    1814.3,   43.0211,   11.4844,   7.35061,   30.0008,   -999.25,   -999.25,   2316.85,   1004.57,   2788.99,   -999.25,   -999.25,   -999.25,   -999.25,   0.65649,    51.605,   11.3215,  0.940944
