MD (m),Interval__unidentified (m),Drilling_hour__unidentified (h),Drilling_time__unidentified (min),ROP (m/h),WOB (klbs),BIT_RPM (rpm),TORQUE (kLbf.ft),Si (%),Shale (%),Dolomite (%),Limestone (%),BIT_DIAMETER (in),DOC (in/rev),Mu,MSE (ksi),cluster,MSE_min (ksi)
5401.6,90.6,38.6,5.8,2.35,0.012800249999999999,268.78,6.46841874,65.96770132,29.20089299,0.05046434,4.780941342,8.5,0.005737017573232136,2140.243810863069,4915.153695926407,1,1129.4354949731883
5401.8,90.8,38.7,5.2,2.35,0.012915,268.78,6.5569261800000005,65.96770132,29.20089299,0.05046434,4.780941342,8.5,0.005737017573232136,2150.252487804878,4982.407447143488,1,1129.4354949731883
5402.0,91.0,38.8,4.6,2.35,0.012663,268.78,6.53479932,74.39287449,21.20190827,0.180134607,4.225082639,8.5,0.005737017573232136,2185.6429850746267,4965.592725410181,1,1129.4354949731883
5402.2,91.2,38.9,5.6,2.35,0.0131715,268.78,6.431540640000001,74.39287449,21.20190827,0.180134607,4.225082639,8.5,0.005737017573232136,2068.0610591048858,4887.133708974202,1,1129.4354949731883
5402.4,91.4,39.0,8.4,2.34,0.01342125,268.78,6.372535680000001,74.39287449,21.20190827,0.180134607,4.225082639,8.5,0.0057126047324949775,2010.9574652137474,4862.993009507174,1,1129.4354949731883
5402.6,91.6,39.1,5.6,2.34,0.01295325,268.923,6.38728692,74.39287449,21.20190827,0.180134607,4.225082639,8.5,0.00570956705079149,2088.436393955185,4876.840292149242,1,1129.4354949731883
5402.8,91.8,39.2,5.0,2.34,0.01296675,268.78,6.5938042800000005,74.39287449,21.20190827,0.180134607,4.225082639,8.5,0.0057126047324949775,2153.7162727745967,5031.84164096929,1,1129.4354949731883
5403.0,92.0,39.2,4.2,2.34,0.01343025,268.78,6.689687340000001,68.57238066,27.32010737,0.146810436,3.960701536,8.5,0.0057126047324949775,2109.625170045234,5105.013178508533,1,1129.4354949731883
5403.2,92.2,39.3,4.3,2.35,0.0132435,268.923,6.64543362,68.57238066,27.32010737,0.146810436,3.960701536,8.5,0.005733966909982908,2125.2211213047913,5052.348977048488,1,1129.4354949731883
5403.4,92.4,39.4,5.0,2.35,0.01330425,268.78,6.394662540000001,68.57238066,27.32010737,0.146810436,3.960701536,8.5,0.005737017573232136,2035.686088280061,4859.112350772847,1,1129.4354949731883
5403.6,92.6,39.5,7.5,2.34,0.01345275,268.78,6.497921220000001,68.57238066,27.32010737,0.146810436,3.960701536,8.5,0.0057126047324949775,2045.7235524335176,4958.6755625540145,1,1129.4354949731883
5403.8,92.8,39.6,4.1,2.34,0.01215,268.78,6.689687340000001,68.57238066,27.32010737,0.146810436,3.960701536,8.5,0.0057126047324949775,2331.917155555556,5105.005817746597,1,1129.4354949731883
5404.0,93.0,39.6,3.6,2.35,0.013076999999999998,268.923,6.638058000000001,63.96565963,31.538061,0.056365764,4.439913604,8.5,0.005733966909982908,2149.89125946318,5046.74061373037,1,1129.4354949731883
5404.2,93.2,39.7,4.5,2.35,0.01334475,268.78,6.5274237,63.96565963,31.538061,0.056365764,4.439913604,8.5,0.005737017573232136,2071.643095599393,4959.992220824173,1,1129.4354949731883
5404.4,93.4,39.8,3.7,2.35,0.0131805,268.78,6.7118142,63.96565963,31.538061,0.056365764,4.439913604,8.5,0.005737017573232136,2156.709320587231,5100.101883692369,1,1129.4354949731883
5404.6,93.6,39.8,3.5,2.35,0.01308825,267.78,6.72656544,63.96565963,31.538061,0.056365764,4.439913604,8.5,0.00575844194239052,2176.683898916968,5092.293775988704,1,1129.4354949731883
5404.8,93.8,40.0,6.4,2.35,0.013805999999999999,268.78,6.505296840000001,63.96565963,31.538061,0.056365764,4.439913604,8.5,0.005737017573232136,1995.642868318123,4943.181599901998,1,1129.4354949731883
5405.0,94.0,40.0,5.5,2.35,0.01290825,268.78,6.68231172,65.12951444,30.58578562,0.041346715,4.243353227,8.5,0.005737017573232136,2192.5168415548196,5077.682621243485,1,1129.4354949731883
5405.2,94.2,40.1,3.2,2.35,0.012836249999999999,267.923,6.741316680000001,65.12951444,30.58578562,0.041346715,4.243353227,8.5,0.005755368457852941,2224.2834846625774,5106.184785397885,1,1129.4354949731883
5405.4,94.4,40.2,3.7,2.35,0.01267425,268.78,6.66018486,65.12951444,30.58578562,0.041346715,4.243353227,8.5,0.005737017573232136,2225.6024427480916,5060.86800300068,1,1129.4354949731883
5405.6,94.6,40.2,4.5,2.35,0.012730499999999999,268.78,6.6306823800000005,65.12951444,30.58578562,0.041346715,4.243353227,8.5,0.005737017573232136,2205.9534252386006,5038.450629253454,1,1129.4354949731883
5405.8,94.8,40.3,4.7,2.35,0.01325475,268.78,6.40941378,65.12951444,30.58578562,0.041346715,4.243353227,8.5,0.005737017573232136,2048.001846885079,4870.320914751489,1,1129.4354949731883
5406.0,95.0,40.4,5.6,2.35,0.01343475,268.923,6.53479932,62.22917034,30.61062539,0.083610712,7.076593562,8.5,0.005733966909982908,2060.0902227432593,4968.23898617039,1,1129.4354949731883
5406.2,95.2,40.5,5.1,2.35,0.013266,268.78,6.608555520000001,62.22917034,30.61062539,0.083610712,7.076593562,8.5,0.005737017573232136,2109.842930800543,5021.6404352295995,1,1129.4354949731883
5406.4,95.4,40.6,4.0,2.35,0.01352475,268.78,6.47579436,62.22917034,30.61062539,0.083610712,7.076593562,8.5,0.005737017573232136,2027.9039361171187,4920.762285707864,1,1129.4354949731883
5406.6,95.6,40.6,5.7,2.35,0.014480999999999999,268.78,6.69706296,62.22917034,30.61062539,0.083610712,7.076593562,8.5,0.005737017573232136,1958.7066749533874,5088.900512303598,1,1129.4354949731883
5406.8,95.8,40.9,12.9,2.34,0.00470475,209.449,4.779401760000001,62.22917034,30.61062539,0.083610712,7.076593562,8.5,0.007330824687632788,4302.496872309901,2842.127077810347,0,11.912269553328606
5407.0,96.0,41.0,6.9,2.34,0.0097605,268.78,6.564301800000001,61.8468386,31.5384036,0.17177565,6.442982146,8.5,0.0057126047324949775,2848.3939142461963,5009.309707444029,1,1129.4354949731883
5407.2,96.2,41.1,6.0,2.34,0.00987075,268.923,6.379911300000001,61.8468386,31.5384036,0.17177565,6.442982146,8.5,0.00570956705079149,2737.4617734214726,4871.191200096203,1,1129.4354949731883
5407.4,96.4,41.2,7.4,2.34,0.00963,268.923,6.4831699799999996,61.8468386,31.5384036,0.17177565,6.442982146,8.5,0.00570956705079149,2851.3117009345797,4950.028986175356,1,1129.4354949731883
5407.6,96.6,41.3,7.0,2.34,0.0098955,268.923,6.44629188,61.8468386,31.5384036,0.17177565,6.442982146,8.5,0.00570956705079149,2759.026030013643,4921.87366613718,1,1129.4354949731883
5407.8,96.8,41.4,5.3,2.34,0.008973,268.78,6.638058000000001,61.8468386,31.5384036,0.17177565,6.442982146,8.5,0.0057126047324949775,3133.1915747241724,5065.5889279336725,1,1129.4354949731883
5408.0,97.0,41.5,4.3,2.34,0.00878175,267.78,6.579053040000001,54.35550845,39.15123528,0.109696216,6.383560048,8.5,0.005733937934125028,3172.96946963874,5001.881946167905,1,1129.4354949731883
5408.2,97.2,41.5,3.6,2.34,0.0097515,268.923,6.65280924,54.35550845,39.15123528,0.109696216,6.383560048,8.5,0.00570956705079149,2889.4635532994926,5079.551178742398,1,1129.4354949731883
5408.4,97.4,41.6,5.5,2.34,0.010246499999999999,267.78,6.733941060000001,54.35550845,39.15123528,0.109696216,6.383560048,8.5,0.005733937934125028,2783.4110144927545,5119.646489423323,1,1129.4354949731883
5408.6,97.6,41.7,4.3,2.34,0.00996525,268.78,6.5200480800000005,54.35550845,39.15123528,0.109696216,6.383560048,8.5,0.0057126047324949775,2771.0615669451345,4975.540635729029,1,1129.4354949731883
5408.8,97.8,41.8,5.4,2.34,0.010754999999999999,268.78,6.69706296,54.35550845,39.15123528,0.109696216,6.383560048,8.5,0.0057126047324949775,2637.2878995815904,5110.626172052621,1,1129.4354949731883
5409.0,98.0,41.9,4.3,2.34,0.01070325,267.78,6.7560679200000004,70.01931097,25.17338277,0.169485955,4.637820301,8.5,0.005733937934125028,2673.387496321211,5136.471418597066,1,1129.4354949731883
5409.2,98.2,42.0,6.2,2.34,0.011178,268.923,6.549550560000001,70.01931097,25.17338277,0.169485955,4.637820301,8.5,0.00570956705079149,2481.5953623188407,5000.720210100047,1,1129.4354949731883
5409.4,98.4,42.1,5.7,2.34,0.010745999999999999,268.78,6.54217494,70.01931097,25.17338277,0.169485955,4.637820301,8.5,0.0057126047324949775,2578.4510552763822,4992.430249089271,1,1129.4354949731883
5409.6,98.6,42.2,6.4,2.34,0.01161675,268.78,6.64543362,70.01931097,25.17338277,0.169485955,4.637820301,8.5,0.0057126047324949775,2422.8261708309124,5071.232502921025,1,1129.4354949731883
5409.8,98.8,42.2,4.3,2.34,0.011439000000000001,268.923,6.623306760000001,70.01931097,25.17338277,0.169485955,4.637820301,8.5,0.00570956705079149,2452.281856805665,5057.035403758476,1,1129.4354949731883
5410.0,99.0,42.4,8.4,2.34,0.01112625,267.78,6.623306760000001,66.99791072,29.14801007,0.096084433,3.757994778,8.5,0.005733937934125028,2521.2135409504554,5035.540032010283,1,1129.4354949731883
5410.2,99.2,42.4,3.5,2.34,0.009256499999999999,268.78,6.453667500000001,66.99791072,29.14801007,0.096084433,3.757994778,8.5,0.0057126047324949775,2952.863393291201,4924.881187411338,1,1129.4354949731883
5410.4,99.4,42.5,6.1,2.34,0.0111285,267.923,6.689687340000001,66.99791072,29.14801007,0.096084433,3.757994778,8.5,0.005730877528245055,2545.9669712899317,5088.722951881618,1,1129.4354949731883
5410.6,99.6,42.7,7.1,2.33,0.00894825,268.78,6.579053040000001,66.99791072,29.14801007,0.096084433,3.757994778,8.5,0.005688191891757821,3113.930057832538,5042.109041750318,1,1129.4354949731883
5410.8,99.8,42.7,2.5,2.34,0.00781875,268.78,6.453667500000001,66.99791072,29.14801007,0.096084433,3.757994778,8.5,0.0057126047324949775,3495.8503597122312,4924.872921107511,1,1129.4354949731883
5411.0,100.0,42.7,2.8,2.34,0.011533499999999999,267.78,6.69706296,69.13326703,27.10976241,0.086188486,3.670782083,8.5,0.005733937934125028,2459.2735388216934,5091.616717157092,1,1129.4354949731883
5411.2,100.2,42.9,8.1,2.34,0.01167975,268.923,6.564301800000001,69.13326703,27.10976241,0.086188486,3.670782083,8.5,0.00570956705079149,2380.3376613369296,5011.985833507014,1,1129.4354949731883
5411.4,100.4,43.0,6.9,2.34,0.01044675,268.78,6.46841874,69.13326703,27.10976241,0.086188486,3.670782083,8.5,0.0057126047324949775,2622.40944217101,4936.144780360582,1,1129.4354949731883
5411.6,100.6,43.1,4.0,2.34,0.0103545,268.78,6.57167742,69.13326703,27.10976241,0.086188486,3.670782083,8.5,0.0057126047324949775,2688.0087614080835,5014.941497450495,1,1129.4354949731883
5411.8,100.8,43.2,7.4,2.33,0.01041075,268.923,6.54217494,69.13326703,27.10976241,0.086188486,3.670782083,8.5,0.005685167191600075,2661.4830862329804,5016.522303217488,1,1129.4354949731883
5412.0,101.0,43.3,5.3,2.33,0.01108575,268.78,6.47579436,70.61463721,24.80110653,0.170641301,4.413614963,8.5,0.005688191891757821,2474.067497462959,4962.98589815717,1,1129.4354949731883
5412.2,101.2,43.4,7.3,2.33,0.010881,268.78,6.40203816,70.61463721,24.80110653,0.170641301,4.413614963,8.5,0.005688191891757821,2491.913846153846,4906.459411602548,1,1129.4354949731883
5412.4,101.4,43.5,6.1,2.33,0.011459249999999999,268.78,6.424165020000001,70.61463721,24.80110653,0.170641301,4.413614963,8.5,0.005688191891757821,2374.346342038092,4923.420329039967,1,1129.4354949731883
5412.6,101.6,43.6,7.0,2.33,0.01166625,268.78,6.53479932,70.61463721,24.80110653,0.170641301,4.413614963,8.5,0.005688191891757821,2372.38162391514,5008.209483205983,1,1129.4354949731883
5412.8,101.8,43.7,4.7,2.33,0.01025325,268.78,6.64543362,70.61463721,24.80110653,0.170641301,4.413614963,8.5,0.005688191891757821,2745.0189861751155,5092.989323226841,1,1129.4354949731883
5413.0,102.0,43.8,4.7,2.33,0.0109305,268.78,6.505296840000001,64.28918046,31.58244204,0.122485463,4.005892038,8.5,0.005688191891757821,2520.639077809799,4985.595129291659,1,1129.4354949731883
5413.2,102.2,43.9,6.8,2.33,0.01179675,268.78,6.46841874,64.28918046,31.58244204,0.122485463,4.005892038,8.5,0.005688191891757821,2322.305367156208,4957.337455096972,1,1129.4354949731883
5413.4,102.4,44.0,5.7,2.33,0.0029565,268.78,6.0480084,64.28918046,31.58244204,0.122485463,4.005892038,8.5,0.005688191891757821,8663.992694063927,4635.092365028367,1,1129.4354949731883
5413.6,102.6,44.1,5.4,2.33,0.005778,268.923,6.5200480800000005,64.28918046,31.58244204,0.122485463,4.005892038,8.5,0.005685167191600075,4779.217943925234,4999.529052534838,1,1129.4354949731883
5413.8,102.8,44.2,5.9,2.33,0.007436249999999999,268.78,6.51267246,64.28918046,31.58244204,0.122485463,4.005892038,8.5,0.005688191891757821,3709.273270801816,4991.227570133024,1,1129.4354949731883
5414.0,103.0,44.3,6.2,2.33,0.014874749999999999,268.78,6.365160060000001,64.87749453,30.58810349,0.017829108,4.516572862,8.5,0.005688191891757821,1812.3548268038123,4878.219718882542,1,1129.4354949731883
5414.2,103.2,44.4,6.2,2.33,0.01420875,268.923,6.44629188,64.87749453,30.58810349,0.017829108,4.516572862,8.5,0.005685167191600075,1921.4879619952496,4943.022142182712,1,1129.4354949731883
5414.4,103.4,44.5,4.9,2.33,0.014154749999999999,268.78,6.38728692,64.87749453,30.58810349,0.017829108,4.516572862,8.5,0.005688191891757821,1911.163299952313,4895.173172067522,1,1129.4354949731883
5414.6,103.6,44.6,6.6,2.32,0.014013,268.78,6.2471501400000005,64.87749453,30.58810349,0.017829108,4.516572862,8.5,0.005663779051020661,1888.140886319846,4808.410880098814,1,1129.4354949731883
5414.8,103.8,44.7,5.8,2.32,0.013949999999999999,268.923,6.431540640000001,64.87749453,30.58810349,0.017829108,4.516572862,8.5,0.005660767332408657,1952.6499096774196,4952.966601122303,1,1129.4354949731883
5415.0,104.0,44.8,6.0,2.32,0.014013,268.78,6.3430332,64.92706517,29.18259476,0.228698766,5.6616413,8.5,0.005663779051020661,1917.1206165703275,4882.210518901248,1,1129.4354949731883
5415.2,104.2,44.9,6.1,2.32,0.0142515,268.923,6.306155100000001,64.92706517,29.18259476,0.228698766,5.6616413,8.5,0.005660767332408657,1874.077928639091,4856.409769528896,1,1129.4354949731883
5415.4,104.4,45.0,7.3,2.32,0.0139905,268.78,6.379911300000001,64.92706517,29.18259476,0.228698766,5.6616413,8.5,0.005663779051020661,1931.3677709874562,4910.594866000596,1,1129.4354949731883
5415.6,104.6,45.1,4.8,2.32,0.01388475,268.78,6.5938042800000005,64.92706517,29.18259476,0.228698766,5.6616413,8.5,0.005663779051020661,2011.321808458921,5075.224221476251,1,1129.4354949731883
5415.8,104.8,45.1,4.3,2.32,0.0136845,268.923,6.54217494,64.92706517,29.18259476,0.228698766,5.6616413,8.5,0.005660767332408657,2024.7751134495231,5038.163808513264,1,1129.4354949731883
5416.0,105.0,45.2,5.3,2.32,0.014492249999999998,272.923,6.564301800000001,64.67442671,30.65942569,0.217686401,4.448461201,8.5,0.005577802286114886,1918.3873311597583,5130.398865550463,1,1129.4354949731883
5416.2,105.2,45.3,4.8,2.32,0.01375425,273.78,6.7118142,64.67442671,30.65942569,0.217686401,4.448461201,8.5,0.005560342367350914,2066.7435301815804,5262.154225870316,1,1129.4354949731883
5416.4,105.4,45.4,3.3,2.32,0.013392000000000001,273.78,6.69706296,64.67442671,30.65942569,0.217686401,4.448461201,8.5,0.005560342367350914,2117.9832258064516,5250.58714280267,1,1129.4354949731883
5416.6,105.6,45.4,4.8,2.32,0.01432575,273.78,6.77081916,64.67442671,30.65942569,0.217686401,4.448461201,8.5,0.005560342367350914,2001.7388660279566,5308.417512978938,1,1129.4354949731883
5416.8,105.8,45.5,4.5,2.32,0.0132255,273.78,6.623306760000001,64.67442671,30.65942569,0.217686401,4.448461201,8.5,0.005560342367350914,2121.0277237155497,5192.761183909039,1,1129.4354949731883
5417.0,106.0,45.6,4.4,2.33,0.0135585,273.923,6.689687340000001,67.66662803,27.48637089,0.014390775,4.832610301,8.5,0.005581394102235544,2089.6702024560245,5225.023693488382,1,1129.4354949731883
5417.2,106.2,45.7,5.3,2.33,0.014177249999999999,273.78,6.615931140000001,67.66662803,27.48637089,0.014390775,4.832610301,8.5,0.005584309360313635,1976.4350801460089,5164.722771070033,1,1129.4354949731883
5417.4,106.4,45.8,4.7,2.33,0.0136485,273.923,6.608555520000001,67.66662803,27.48637089,0.014390775,4.832610301,8.5,0.005581394102235544,2050.714460929773,5161.6566220412815,1,1129.4354949731883
5417.6,106.6,45.9,5.8,2.32,0.013790249999999999,273.78,6.72656544,67.66662803,27.48637089,0.014390775,4.832610301,8.5,0.005560342367350914,2065.8786490455213,5273.719433172618,1,1129.4354949731883
5417.8,106.8,45.9,3.7,2.33,0.01255725,273.78,6.68231172,67.66662803,27.48637089,0.014390775,4.832610301,8.5,0.005584309360313635,2253.8020283103388,5216.532599995413,1,1129.4354949731883
5418.0,107.0,46.0,4.5,2.33,0.01268775,273.78,6.7118142,64.68767941,29.71068978,0.082651851,5.518978961,8.5,0.005584309360313635,2240.468735591417,5239.564080555122,1,1129.4354949731883
5418.2,107.2,46.1,4.4,2.33,0.012726,273.78,6.57167742,64.68767941,29.71068978,0.082651851,5.518978961,8.5,0.005584309360313635,2187.0962376237626,5130.168331767971,1,1129.4354949731883
5418.4,107.4,46.2,5.8,2.33,0.013887,273.78,6.58642866,64.68767941,29.71068978,0.082651851,5.518978961,8.5,0.005584309360313635,2008.7464938431626,5141.690372032119,1,1129.4354949731883
5418.6,107.6,46.2,4.4,2.33,0.01391625,273.78,6.689687340000001,64.68767941,29.71068978,0.082651851,5.518978961,8.5,0.005584309360313635,2035.9503055780117,5222.2980960916875,1,1129.4354949731883
5418.8,107.8,46.3,5.2,2.33,0.012948749999999998,273.78,6.71918982,64.68767941,29.71068978,0.082651851,5.518978961,8.5,0.005584309360313635,2197.721410947003,5245.323263730792,1,1129.4354949731883
5419.0,108.0,46.4,4.4,2.33,0.01305675,273.78,6.57167742,68.38098437,26.37293015,0.121815671,5.12426981,8.5,0.005584309360313635,2131.6933172496983,5130.17023340594,1,1129.4354949731883
5419.2,108.2,46.5,5.0,2.33,0.013815,273.78,6.638058000000001,68.38098437,26.37293015,0.121815671,5.12426981,8.5,0.005584309360313635,2035.0436482084697,5181.993736013865,1,1129.4354949731883
5419.4,108.4,46.5,4.3,2.33,0.013358249999999999,273.78,6.733941060000001,68.38098437,26.37293015,0.121815671,5.12426981,8.5,0.005584309360313635,2135.026740778171,5256.840983266492,1,1129.4354949731883
5419.6,108.6,46.6,4.4,2.33,0.0135135,273.78,6.66018486,68.38098437,26.37293015,0.121815671,5.12426981,8.5,0.005584309360313635,2087.3823776223776,5199.265050238138,1,1129.4354949731883
5419.8,108.8,46.7,4.6,2.33,0.01316475,273.78,6.733941060000001,68.38098437,26.37293015,0.121815671,5.12426981,8.5,0.005584309360313635,2166.4080943428476,5256.839870743598,1,1129.4354949731883
5420.0,109.0,46.8,4.4,2.33,0.01337175,273.78,6.5938042800000005,68.46130979,25.71299646,0.08789008,5.737803675,8.5,0.005584309360313635,2088.485088339223,5147.445092179901,1,1129.4354949731883
5420.2,109.2,46.8,4.6,2.33,0.01321875,273.78,6.800321640000001,68.46130979,25.71299646,0.08789008,5.737803675,8.5,0.005584309360313635,2178.826457872341,5308.659324285641,1,1129.4354949731883
5420.4,109.4,46.9,3.4,2.33,0.013085999999999999,274.209,6.77819478,68.46130979,25.71299646,0.08789008,5.737803675,8.5,0.005575572707922303,2193.76803301238,5299.676740280837,1,1129.4354949731883
5420.6,109.6,47.0,4.5,2.33,0.0134775,278.07,6.71918982,68.46130979,25.71299646,0.08789008,5.737803675,8.5,0.00549815591997219,2111.500287145242,5327.516812265367,1,1129.4354949731883
5420.8,109.8,47.1,4.6,2.33,0.013076999999999998,277.927,6.71918982,68.46130979,25.71299646,0.08789008,5.737803675,8.5,0.0055009848509380765,2176.167708189952,5324.774825985,1,1129.4354949731883
5421.0,110.0,47.1,5.5,2.33,0.013155749999999999,278.07,6.53479932,67.95148476,27.60608488,0.159706229,4.282724135,8.5,0.00549815591997219,2103.7794971780404,5181.31739585914,1,1129.4354949731883
5421.2,110.2,47.2,4.7,2.33,0.0122715,278.07,6.689687340000001,67.95148476,27.60608488,0.159706229,4.282724135,8.5,0.00549815591997219,2308.828866886689,5304.118267759588,1,1129.4354949731883
5421.4,110.4,47.3,4.7,2.33,0.0122175,278.07,6.608555520000001,67.95148476,27.60608488,0.159706229,4.282724135,8.5,0.00549815591997219,2290.9086408839785,5239.79102802214,1,1129.4354949731883
5421.6,110.6,47.4,4.3,2.33,0.01139625,278.07,6.58642866,67.95148476,27.60608488,0.159706229,4.282724135,8.5,0.00549815591997219,2447.7755893385984,5222.242598286376,1,1129.4354949731883
5421.8,110.8,47.4,3.0,2.34,0.011232,278.07,6.68231172,67.95148476,27.60608488,0.159706229,4.282724135,8.5,0.005521753155680224,2519.725384615385,5275.622508990737,1,1129.4354949731883
5422.0,111.0,47.5,5.2,2.34,0.011484,278.07,6.54217494,66.38553911,28.89296518,0.212597394,4.508898314,8.5,0.005521753155680224,2412.7512225705327,5164.9886370107015,1,1129.4354949731883
5422.2,111.2,47.6,5.9,2.34,0.011474999999999999,278.07,6.40941378,66.38553911,28.89296518,0.212597394,4.508898314,8.5,0.005521753155680224,2365.6429176470588,5060.176176041922,1,1129.4354949731883
5422.4,111.4,47.7,4.4,2.34,0.011628,278.07,6.47579436,66.38553911,28.89296518,0.212597394,4.508898314,8.5,0.005521753155680224,2358.69399380805,5112.583260322952,1,1129.4354949731883
5422.6,111.6,47.8,5.7,2.34,0.0115605,278.07,6.57167742,66.38553911,28.89296518,0.212597394,4.508898314,8.5,0.005521753155680224,2407.5936784741148,5188.280723339452,1,1129.4354949731883
5422.8,111.8,47.8,3.0,2.34,0.0101745,278.07,6.6306823800000005,66.38553911,28.89296518,0.212597394,4.508898314,8.5,0.005521753155680224,2760.1248297213624,5234.856047559053,1,1129.4354949731883
5423.0,112.0,47.9,3.0,2.34,0.01154475,277.927,6.65280924,66.67902086,28.38751909,0.249234718,4.684225329,8.5,0.005524594227980728,2440.6421828103685,5249.631635439381,1,1129.4354949731883
5423.2,112.2,48.0,5.9,2.34,0.01192275,278.07,6.5938042800000005,66.67902086,28.38751909,0.249234718,4.684225329,8.5,0.005521753155680224,2342.303619550859,5205.751540956388,1,1129.4354949731883
5423.4,112.4,48.0,4.1,2.34,0.011061,277.927,6.5274237,66.67902086,28.38751909,0.249234718,4.684225329,8.5,0.005524594227980728,2499.372497965826,5150.6902627721465,1,1129.4354949731883
5423.6,112.6,48.2,6.8,2.34,0.011745,278.07,6.497921220000001,66.67902086,28.38751909,0.249234718,4.684225329,8.5,0.005521753155680224,2343.1764597701153,5130.052667881802,1,1129.4354949731883
5423.8,112.8,48.3,7.7,2.34,0.011661749999999999,278.07,6.372535680000001,66.67902086,28.38751909,0.249234718,4.684225329,8.5,0.005521753155680224,2314.3664441443184,5031.062691638231,1,1129.4354949731883
5424.0,113.0,48.4,4.5,2.34,0.0123885,278.07,6.40941378,65.63454461,29.96055758,0.160184432,4.244713378,8.5,0.005521753155680224,2191.2057537232113,5060.1814281848865,1,1129.4354949731883
5424.2,113.2,48.4,4.4,2.34,0.0121275,278.07,6.68231172,65.63454461,29.96055758,0.160184432,4.244713378,8.5,0.005521753155680224,2333.66774025974,5275.627657643198,1,1129.4354949731883
5424.4,113.4,48.5,4.0,2.34,0.01264725,278.07,6.68231172,65.63454461,29.96055758,0.160184432,4.244713378,8.5,0.005521753155680224,2237.763586550436,5275.630645931436,1,1129.4354949731883
5424.6,113.6,48.6,4.2,2.34,0.01193175,277.927,6.58642866,65.63454461,29.96055758,0.160184432,4.244713378,8.5,0.005524594227980728,2337.918793135961,5197.254606235757,1,1129.4354949731883
5424.8,113.8,48.6,3.9,2.34,0.012114,278.07,6.490545600000001,65.63454461,29.96055758,0.160184432,4.244713378,8.5,0.005521753155680224,2269.2231797919767,5124.231877813558,1,1129.4354949731883
5425.0,114.0,48.7,5.2,2.34,0.01203525,278.07,6.40941378,64.71490361,31.28565479,0.128505586,3.870936008,8.5,0.005521753155680224,2255.5204486819966,5060.17939718379,1,1129.4354949731883
5425.2,114.2,48.8,5.6,2.34,0.012323250000000001,277.927,6.424165020000001,64.71490361,31.28565479,0.128505586,3.870936008,8.5,0.005524594227980728,2207.8776556509038,5069.218680100053,1,1129.4354949731883
5425.4,114.4,48.9,5.6,2.34,0.013158,278.07,6.4831699799999996,64.71490361,31.28565479,0.128505586,3.870936008,8.5,0.005521753155680224,2086.8013132694937,5118.414968639129,1,1129.4354949731883
5425.6,114.6,49.0,7.0,2.34,0.013277249999999999,278.07,6.40203816,64.71490361,31.28565479,0.128505586,3.870936008,8.5,0.005521753155680224,2042.1785053380786,5054.363626404879,1,1129.4354949731883
5425.8,114.8,49.3,15.0,2.33,0.00511425,245.194,4.86053358,64.71490361,31.28565479,0.128505586,3.870936008,8.5,0.006235357376879805,4025.1824373075233,3398.169279166231,0,11.912269553328606
5426.0,115.0,49.3,4.6,2.33,0.0122805,281.359,6.7118142,62.17394164,34.65322498,0.111120942,3.061712431,8.5,0.0054338841717047155,2314.7679003297912,5384.605581929478,1,1129.4354949731883
5426.2,115.2,49.4,4.0,2.33,0.01120275,280.216,6.689687340000001,62.17394164,34.65322498,0.111120942,3.061712431,8.5,0.005456048964608255,2529.0927174131357,5345.046011572683,1,1129.4354949731883
5426.4,115.4,49.5,3.0,2.33,0.011996999999999999,280.502,6.733941060000001,62.17394164,34.65322498,0.111120942,3.061712431,8.5,0.005450485973956217,2377.279399849963,5385.900177107402,1,1129.4354949731883
5426.6,115.6,49.5,4.7,2.33,0.01202175,281.073,6.564301800000001,62.17394164,34.65322498,0.111120942,3.061712431,8.5,0.005439413307812088,2312.6207748455927,5260.909607122388,1,1129.4354949731883
