MD,Interval__unidentified,Drilling_hour__unidentified,Drilling_time__unidentified,ROP,WOB,BIT_RPM,TORQUE,Si,Shale,Dolomite,Limestone,BIT_DIAMETER
m,m,h,min,m/h,klbs,rpm,kLbf.ft,%,%,%,%,in
5353.6,42.6,16.9,5.7,2.51,0.0116055,267.922,4.779401760000001,67.46664448,24.73664901,0.153190442,7.643516072,8.5
5353.8,42.8,17.0,5.4,2.51,0.004540499999999999,208.306,3.2526484200000003,67.46664448,24.73664901,0.153190442,7.643516072,8.5
5354.0,43.0,17.1,5.1,2.51,0.011155499999999999,267.922,4.816279860000001,65.48339653,25.7249789,0.201626349,8.589998216,8.5
5354.2,43.2,17.2,4.1,2.51,0.01084275,268.065,4.80152862,65.48339653,25.7249789,0.201626349,8.589998216,8.5
5354.4,43.4,17.3,5.3,2.51,0.0116595,267.922,4.77202614,65.48339653,25.7249789,0.201626349,8.589998216,8.5
5354.6,43.6,17.4,6.1,2.51,0.01196325,267.922,4.67614308,65.48339653,25.7249789,0.201626349,8.589998216,8.5
5354.8,43.8,17.5,7.0,2.5,0.01172025,267.922,4.749899280000001,65.48339653,25.7249789,0.201626349,8.589998216,8.5
5355.0,44.0,17.6,6.3,2.5,0.010554749999999998,267.922,4.6466406000000005,71.09663518,22.66312167,0.103620147,6.136623005,8.5
5355.2,44.2,17.7,4.8,2.5,0.01123875,268.065,4.58026002,71.09663518,22.66312167,0.103620147,6.136623005,8.5
5355.4,44.4,17.8,4.8,2.5,0.012624749999999999,267.922,4.779401760000001,71.09663518,22.66312167,0.103620147,6.136623005,8.5
5355.6,44.6,17.8,5.6,2.5,0.013236749999999999,267.922,4.80890424,71.09663518,22.66312167,0.103620147,6.136623005,8.5
5355.8,44.8,18.0,6.8,2.49,0.0121275,267.922,4.779401760000001,71.09663518,22.66312167,0.103620147,6.136623005,8.5
5356.0,45.0,18.0,5.2,2.49,0.011052,267.922,4.816279860000001,73.15199206,20.9392757,0.053298864,5.855433379,8.5
5356.2,45.2,18.1,5.3,2.49,0.0108585,267.922,4.779401760000001,73.15199206,20.9392757,0.053298864,5.855433379,8.5
5356.4,45.4,18.2,3.2,2.5,0.0115785,267.922,4.93428978,73.15199206,20.9392757,0.053298864,5.855433379,8.5
5356.6,45.6,18.3,4.0,2.5,0.012620250000000001,267.922,4.93428978,73.15199206,20.9392757,0.053298864,5.855433379,8.5
5356.8,45.8,18.3,5.6,2.5,0.01292175,267.922,4.71302118,73.15199206,20.9392757,0.053298864,5.855433379,8.5
5357.2,46.2,18.6,4.2,2.49,0.0118755,267.922,4.86053358,72.66876596,22.32442873,0.146156614,4.860648699,8.5
5357.4,46.4,18.6,3.9,2.49,0.01164375,267.922,4.83840672,72.66876596,22.32442873,0.146156614,4.860648699,8.5
5357.6,46.6,18.7,3.3,2.49,0.01252125,268.065,4.831031100000001,72.66876596,22.32442873,0.146156614,4.860648699,8.5
5357.8,46.8,18.8,5.1,2.49,0.01374975,267.922,4.73514804,72.66876596,22.32442873,0.146156614,4.860648699,8.5
5358.0,47.0,18.9,5.9,2.49,0.01397475,267.922,4.83840672,70.7400143,24.42475959,0.095929443,4.73929667,8.5
5358.2,47.2,19.0,6.7,2.49,0.012942,267.922,4.88266044,70.7400143,24.42475959,0.095929443,4.73929667,8.5
5358.4,47.4,19.1,5.4,2.49,0.012410999999999998,267.922,4.73514804,70.7400143,24.42475959,0.095929443,4.73929667,8.5
5358.6,47.6,19.2,6.2,2.48,0.01295325,267.922,4.904787300000001,70.7400143,24.42475959,0.095929443,4.73929667,8.5
5358.8,47.8,19.3,7.8,2.48,0.003816,234.898,3.9533323200000003,70.7400143,24.42475959,0.095929443,4.73929667,8.5
5359.0,48.0,19.4,4.6,2.48,0.010079999999999999,268.923,4.77202614,66.50089162,26.52819339,0.084922432,6.885992554,8.5
5359.4,48.4,19.6,5.8,2.47,0.01084725,268.78,4.91216292,66.50089162,26.52819339,0.084922432,6.885992554,8.5
5359.6,48.6,19.7,5.2,2.47,0.0111105,268.923,4.89741168,66.50089162,26.52819339,0.084922432,6.885992554,8.5
5359.8,48.8,19.8,5.4,2.47,0.0109665,268.923,4.97116788,66.50089162,26.52819339,0.084922432,6.885992554,8.5
5360.0,49.0,19.9,6.6,2.46,0.0111375,268.78,4.78677738,66.75547058,21.83226118,0.023904534,11.38836371,8.5
5360.2,49.2,20.0,5.2,2.46,0.01131975,268.923,4.89003606,66.75547058,21.83226118,0.023904534,11.38836371,8.5
5360.4,49.4,20.1,7.8,2.46,0.0111825,268.78,4.74252366,66.75547058,21.83226118,0.023904534,11.38836371,8.5
5360.6,49.6,20.2,6.6,2.45,0.0104535,268.923,4.83840672,66.75547058,21.83226118,0.023904534,11.38836371,8.5
5360.8,49.8,20.3,4.6,2.45,0.01054125,268.923,4.93428978,66.75547058,21.83226118,0.023904534,11.38836371,8.5
