BITRPM_AVG__rpm,Comments__TOC/TOP,DOUT_AVG__ppg,SURFRPM_AVG__rpm,FLOWIN_AVG__gal/min,SPP_AVG__Psi,MSE__ksi,SPM02_AVG__Stk/min,well,DIN_AVG__ppg,FLOWOUTP_AVG__%,TIN_AVG__C,WOB_AVG__tf,TOUT_AVG__C,SPM01_AVG__Stk/min,ROPA_AVG__m/h,CEMENTP_AVG__Psi,DOC__in/rev,DEPTVD__m,CHKP_AVG__Psi,PITACTIVE_AVG__bbl,MOTORRPM_AVG__rpm,HP__hp,SPM03_AVG__Stk/min,TORQ_AVG__kLbf.ft,DEPMD__ft
76,TOC,11.7,76,715,1301,9.201807187,87,G7,11.68,26.58,42.556,1.56,45.3,80,95.3,0,0.822800111,2969.18,0,248.612,0,81.90403656,0,5.66,3172
76,TOC,11.7,76,716,1301,8.895503068,87,G7,11.69,25.6,42.565,1.55,45.3,80,98.6,0,0.851291615,2970.04,0,248.372,0,81.90403656,0,5.66,3173
76,TOC,11.69,76,717,1301,9.035094497,87,G7,11.69,25.98,42.608,1.56,45.1,80,95.87,0,0.82772137,2970.93,0,248.75,0,80.89108911,0,5.59,3174
76,TOC,11.7,76,716,1301,9.559179007,87,G7,11.69,26.62,42.61,1.56,45,80,91.39,0,0.789041995,2971.76,0,248.798,0,81.614623,0,5.64,3175
76,TOC,11.69,76,716,1301,8.987548759,87,G7,11.69,26.47,42.6,1.56,44.9,80,97.76,0,0.844039232,2972.62,0,248.132,0,82.04874334,0,5.67,3176
76,TOC,11.7,76,716,1302,9.085781916,87,G7,11.68,26.48,42.568,1.55,44.9,80,96.18,0,0.830397845,2973.47,0,248.312,0,81.614623,0,5.64,3177
76,TOC,11.7,76,716,1302,8.965034748,87,G7,11.7,26.98,42.546,1.54,44.9,80,97.48,0,0.841621771,2974.33,0,247.993,0,81.614623,0,5.64,3178
76,TOC,11.7,76,716,1302,8.890886943,87,G7,11.68,26.99,42.526,1.54,45,80,99.17,0,0.856212875,2975.2,0,248.236,0,82.33815689,0,5.69,3179
76,TOC,11.7,76,717,1302,9.38343532,87,G7,11.69,26.65,42.549,1.54,45.1,80,92.94,0,0.802424368,2976.07,0,248.043,0,81.46991622,0,5.63,3180
76,TOC,11.7,76,716,1302,10.95373457,87,G7,11.68,26.75,42.604,1.55,45.2,80,80.11,0,0.691652853,2976.92,0,248.023,0,82.04874334,0,5.67,3181
76,TOC,11.7,76,717,1302,10.82302335,88,G7,11.68,26.71,42.63,1.55,45.3,80,80.94,0,0.698818898,2977.78,0,247.891,0,81.90403656,0,5.66,3182
76,TOC,11.7,76,716,1305,10.7943676,87,G7,11.69,25.46,42.66,1.53,45.3,80,80.72,0,0.696919464,2978.64,0,247.889,0,81.46991622,0,5.63,3183
76,TOC,11.7,76,715,1304,10.9098569,87,G7,11.68,26.73,42.685,1.53,45.3,80,80.57,0,0.695624396,2979.49,0,248.005,0,82.19345011,0,5.68,3184
76,TOC,11.7,76,716,1303,12.99742542,87,G7,11.68,26.95,42.714,1.51,45.2,80,66.97,0,0.578204863,2980.34,0,247.67,0,81.46991622,0,5.63,3185
76,TOC,11.7,76,716,1301,12.58722556,87,G7,11.69,27.45,42.752,1.51,45.2,80,69.04,0,0.596076806,2981.21,0,247.428,0,81.32520944,0,5.62,3186
76,TOC,11.7,76,716,1302,12.54105614,87,G7,11.69,27.95,42.767,1.5,45.1,80,68.8,0,0.594004697,2982.07,0,247.62,0,80.74638233,0,5.58,3187
76,TOC,11.69,76,716,1302,12.25588131,87,G7,11.69,25.68,42.762,1.51,45.1,80,69.78,0,0.60246581,2982.93,0,247.379,0,80.02284844,0,5.53,3188
76,TOC,11.69,76,716,1303,11.29901555,87,G7,11.67,25.99,42.705,1.51,45.2,80,77.09,0,0.665578809,2983.78,0,247.541,0,81.46991622,0,5.63,3189
76,TOC,11.69,76,717,1301,10.91596127,87,G7,11.67,26.93,42.698,1.52,45.1,80,80.38,0,0.693983976,2984.67,0,247.816,0,82.04874334,0,5.67,3190
76,TOC,11.69,76,715,1303,11.01796407,87,G7,11.68,26.97,42.708,1.52,44.8,80,79.07,0,0.682673712,2985.52,0,247.198,0,81.46991622,0,5.63,3191
76,TOC,11.69,76,717,1303,11.08208631,87,G7,11.67,28.83,42.712,1.52,44.8,80,78.61,0,0.678702169,2986.37,0,247.537,0,81.46991622,0,5.63,3192
76,TOC,11.69,76,716,1304,11.02668045,87,G7,11.68,27.04,42.713,1.53,44.8,80,79.01,0,0.682155684,2987.22,0,248.094,0,81.46991622,0,5.63,3193
76,TOC,11.7,76,716,1292,11.07033141,87,G7,11.69,26.33,42.672,1.54,45,80,78.42,0,0.677061749,2988.08,0,260.963,0,81.18050267,0,5.61,3194
76,TOC,11.7,76,715,1298,11.00504872,87,G7,11.7,25.85,42.683,1.55,45,80,78.75,0,0.679910899,2988.94,0,266.942,0,81.03579589,0,5.6,3195
76,TOC,11.7,76,716,1309,11.38564539,87,G7,11.69,27.59,42.708,1.57,45.1,80,77.06,0,0.665319796,2989.8,0,266.652,0,82.04874334,0,5.67,3196
76,TOC,11.7,76,716,1306,7.473098126,88,G7,11.67,26.67,42.747,3,45.1,80,114.88,0,0.991849703,2990.68,0,264.484,0,79.44402133,0,5.49,3197
37,TOC,11.7,37,419,695,4.516806324,56,G7,11.69,17.44,42.767,3.54,45.1,42,43.65,0,0.774100873,2991.51,0,243.376,0,17.96458492,0,2.55,3198
77,TOC,11.7,77,718,1315,19.32184977,88,G7,11.7,26.42,42.711,1.87,45.1,80,45.04,0,0.383815659,2992.37,0,223.789,0,81.5156131,0,5.56,3199
77,TOC,11.7,77,718,1315,15.57436361,88,G7,11.7,26.44,42.78,1.79,45.3,80,56.32,0,0.479940007,2993.23,0,223.854,0,82.10205636,0,5.6,3200
77,TOC,11.7,77,717,1316,14.0271746,88,G7,11.69,27.61,42.791,1.89,45.6,80,63.14,0,0.538057743,2994.1,0,223.998,0,82.83511043,0,5.65,3201
77,TOC,11.69,77,716,1318,13.84683516,88,G7,11.69,26.08,42.786,1.89,45.7,80,64.08,0,0.546068105,2994.96,0,224.06,0,82.98172125,0,5.66,3202
77,TOC,11.7,77,717,1318,13.78132983,88,G7,11.69,25.95,42.764,1.89,45.6,80,64.5,0,0.549647203,2995.82,0,224.32,0,83.12833206,0,5.67,3203
77,TOC,11.7,77,715,1318,15.11395056,88,G7,11.69,26.88,42.793,1.89,45.6,80,58.37,0,0.497409415,2996.67,0,224.331,0,82.5418888,0,5.63,3204
77,TOC,11.7,77,716,1318,13.82821856,88,G7,11.69,25.58,42.79,1.89,45.8,80,63.94,0,0.544875072,2997.56,0,224.426,0,82.68849962,0,5.64,3205
77,TOC,11.7,77,716,1319,14.42103481,87,G7,11.69,26.35,42.773,1.89,45.9,80,61.95,0,0.527916965,2998.4,0,224.482,0,83.56816451,0,5.7,3206
77,TOC,11.7,77,719,1317,15.54431152,88,G7,11.69,25.98,42.79,1.9,46,80,57.05,0,0.486160821,2999.25,0,224.903,0,82.98172125,0,5.66,3207
77,TOC,11.7,77,718,1317,14.49920317,88,G7,11.69,27.52,42.82,1.89,45.9,80,61.29,0,0.522292668,3000.1,0,224.729,0,83.12833206,0,5.67,3208
77,TOC,11.7,77,718,1318,14.52137875,88,G7,11.69,27.32,42.839,1.9,45.9,80,60.55,0,0.515986638,3000.97,0,224.682,0,82.24866717,0,5.61,3209
77,TOC,11.7,77,718,1319,12.7124438,88,G7,11.69,25.63,42.846,1.91,45.8,80,70.7,0,0.602481508,3001.83,0,224.517,0,84.00799695,0,5.73,3210
77,TOC,11.7,77,718,1318,11.25690104,88,G7,11.69,26.21,42.806,1.92,45.9,80,78.93,0,0.672614787,3002.68,0,224.256,0,82.98172125,0,5.66,3211
77,TOC,11.7,77,718,1318,10.78453088,88,G7,11.69,27.59,42.771,1.9,45.8,80,82.26,0,0.700991921,3003.54,0,224.36,0,82.83511043,0,5.65,3212
77,TOC,11.7,77,718,1318,10.23034089,88,G7,11.7,25.52,42.79,1.92,45.6,80,87.37,0,0.744537615,3004.41,0,224.129,0,83.42155369,0,5.69,3213
77,TOC,11.7,77,719,1317,10.64464248,88,G7,11.69,28.1,42.825,1.92,45.6,80,83.65,0,0.712837032,3005.29,0,224.314,0,83.12833206,0,5.67,3214
77,TOC,11.7,77,716,1318,10.52729776,87,G7,11.69,27.15,42.88,1.92,45.7,80,84.44,0,0.719569145,3006.13,0,224.493,0,82.98172125,0,5.66,3215
77,TOC,11.69,77,719,1318,11.54648667,88,G7,11.69,27.39,42.914,1.93,45.8,80,76.94,0,0.655656679,3006.97,0,224.363,0,82.98172125,0,5.66,3216
77,TOC,11.7,77,718,1318,9.669919311,88,G7,11.69,27,42.914,1.93,46,80,93.29,0,0.794985854,3007.83,0,224.192,0,84.15460777,0,5.74,3217
77,TOC,11.7,77,718,1318,10.93960762,88,G7,11.69,27.39,42.912,1.93,46.2,80,82.53,0,0.70329277,3008.71,0,223.77,0,84.30121858,0,5.75,3218
77,TOC,11.7,77,717,1318,10.89029987,88,G7,11.69,27.69,42.9,1.94,46.2,80,81.9,0,0.697924123,3009.57,0,223.979,0,83.27494288,0,5.68,3219
77,TOC,11.7,77,718,1318,9.924242386,88,G7,11.69,26.68,42.888,1.96,46.2,80,90.1,0,0.767801752,3010.43,0,224.261,0,83.42155369,0,5.69,3220
77,TOC,11.7,77,717,1320,8.854854346,88,G7,11.69,26.39,42.895,1.97,46.1,80,101.97,0,0.868953881,3011.27,0,223.851,0,84.15460777,0,5.74,3221
77,TOC,11.7,77,716,1318,9.291993862,88,G7,11.69,27.34,42.905,1.97,46.1,80,97.64,0,0.832055084,3012.17,0,223.958,0,84.59444021,0,5.77,3222
77,TOC,11.7,77,716,1319,9.353728217,88,G7,11.69,25.99,42.909,1.98,46,80,96.49,0,0.822255173,3013,0,223.556,0,84.15460777,0,5.74,3223
77,TOC,11.7,77,717,1318,9.171992215,88,G7,11.69,26.27,42.902,1.98,46.1,80,99.79,0,0.850376657,3013.85,0,223.266,0,85.32749429,0,5.82,3224
77,TOC,11.7,77,717,1319,8.832926759,88,G7,11.69,25.84,42.873,1.98,46.2,80,102.23,0,0.871169513,3014.71,0,223.54,0,84.15460777,0,5.74,3225
77,TOC,11.7,77,717,1319,9.376379618,88,G7,11.69,26.82,42.849,2,46.3,80,95.76,0,0.816034359,3015.56,0,223.686,0,83.71477532,0,5.71,3226
77,TOC,11.7,77,717,1321,8.865092396,88,G7,11.69,25.84,42.858,2,46.3,80,101.51,0,0.865033916,3016.43,0,223.629,0,83.86138614,0,5.72,3227
77,TOC,11.69,77,718,1319,9.066187909,88,G7,11.69,25.97,42.878,2.01,46.2,80,99.59,0,0.848672325,3017.28,0,223.546,0,84.15460777,0,5.74,3228
77,TOC,11.7,77,719,1321,8.823423724,88,G7,11.69,26.21,42.896,2.01,46.2,80,101.82,0,0.867675631,3018.14,0,223.785,0,83.71477532,0,5.71,3229
77,TOC,11.7,77,717,1322,9.157341203,88,G7,11.69,25.87,42.919,2.01,46.1,80,98.59,0,0.840150663,3019,0,223.552,0,84.15460777,0,5.74,3230
77,TOC,11.7,77,715,1321,8.853724884,88,G7,11.69,27.5,42.914,2.01,45.9,80,102.89,0,0.87679381,3019.85,0,223.805,0,84.88766184,0,5.79,3231
77,TOC,11.7,77,716,1321,8.918058015,88,G7,11.69,26.52,42.892,2.02,45.8,80,101.44,0,0.8644374,3020.71,0,223.244,0,84.30121858,0,5.75,3232
77,TOC,11.7,77,718,1322,8.715144053,88,G7,11.69,27.25,42.889,2.01,45.9,80,104.18,0,0.887786754,3021.59,0,223.536,0,84.59444021,0,5.77,3233
77,TOC,11.7,77,718,1325,9.313217795,88,G7,11.69,27.56,42.891,2.01,46.1,80,97.77,0,0.8331629,3022.43,0,223.425,0,84.88766184,0,5.79,3234
77,TOC,11.69,77,725,1362,8.715584894,88,G7,11.69,27.47,42.946,2.02,46.2,82,104.36,0,0.889320653,3023.28,0,222.882,0,84.74105103,0,5.78,3235
77,TOC,11.69,77,732,1370,9.365255345,87,G7,11.69,27.27,42.982,2.02,46.3,84,97.73,0,0.832822034,3024.15,0,223.057,0,85.32749429,0,5.82,3236
77,TOC,11.69,77,731,1370,10.29728149,87,G7,11.7,27.58,42.987,2.02,46.3,84,88.51,0,0.754252309,3025,0,223.171,0,85.03427266,0,5.8,3237
77,TOC,11.69,77,733,1369,10.21575957,88,G7,11.7,26.86,42.995,2.03,46.3,84,88.61,0,0.755104476,3025.86,0,222.921,0,84.4478294,0,5.76,3238
77,TOC,11.69,77,734,1370,9.286364956,88,G7,11.69,27.7,42.983,2.02,46.3,84,97.89,0,0.8341855,3026.76,0,222.9,0,84.74105103,0,5.78,3239
77,TOC,11.69,77,732,1370,9.838109349,87,G7,11.69,27.5,42.966,2.03,46.5,84,91.56,0,0.780243379,3027.57,0,223.033,0,84.00799695,0,5.73,3240
77,TOC,11.7,77,730,1370,10.20886773,87,G7,11.69,26.83,42.967,2.03,46.5,84,89.44,0,0.762177455,3028.42,0,222.946,0,85.18088347,0,5.81,3241
77,TOC,11.7,77,733,1371,9.706038262,88,G7,11.7,26.92,42.96,2.04,46.3,84,93.63,0,0.797883219,3029.29,0,222.881,0,84.74105103,0,5.78,3242
77,TOC,11.7,77,732,1370,10.32702437,87,G7,11.7,28.22,42.966,2.03,46.2,84,87.8,0,0.748201929,3030.15,0,222.465,0,84.59444021,0,5.77,3243
77,TOC,11.69,77,732,1371,10.34715227,88,G7,11.69,26.79,42.973,2.04,46.3,84,86.72,0,0.738998534,3031.01,0,222.861,0,83.71477532,0,5.71,3244
77,TOC,11.69,77,733,1371,10.2754402,88,G7,11.69,28.53,42.921,2.04,46.5,84,87.33,0,0.744196748,3031.86,0,223.042,0,83.71477532,0,5.71,3245
77,TOC,11.7,77,735,1371,10.79148303,88,G7,11.69,27.16,42.891,2.05,46.5,84,82.98,0,0.707127518,3032.72,0,222.788,0,83.56816451,0,5.7,3246
77,TOC,11.7,77,733,1371,10.48147077,88,G7,11.69,27.78,42.886,2.04,46.5,84,85.75,0,0.730732522,3033.58,0,222.769,0,83.86138614,0,5.72,3247
77,TOC,11.7,77,731,1372,10.63708376,87,G7,11.69,28.29,42.917,2.06,46.4,84,84.64,0,0.721273477,3034.43,0,222.662,0,84.00799695,0,5.73,3248
77,TOC,11.7,77,733,1372,10.52454763,88,G7,11.69,27.36,42.975,2.06,46.2,84,86,0,0.732862938,3035.3,0,222.436,0,84.4478294,0,5.76,3249
77,TOC,11.7,77,731,1371,10.32987644,87,G7,11.69,29.57,43.028,2.06,46.3,83,88.09,0,0.750673211,3036.14,0,222.847,0,84.88766184,0,5.79,3250
77,TOC,11.69,77,733,1372,10.77937202,88,G7,11.69,26.71,43.056,2.06,46.4,84,83.66,0,0.712922248,3037.01,0,222.544,0,84.15460777,0,5.74,3251
77,TOC,11.69,77,734,1370,10.89719495,88,G7,11.69,28.38,43.046,2.07,46.5,84,83.04,0,0.707638818,3037.86,0,222.337,0,84.4478294,0,5.76,3252
77,TOC,11.7,77,734,1371,10.41472752,88,G7,11.69,28.39,43.043,2.07,46.5,84,87.37,0,0.744537615,3038.73,0,222.464,0,84.88766184,0,5.79,3253
77,TOC,11.7,77,733,1373,10.71827184,88,G7,11.69,27.8,43.039,2.08,46.5,84,84.44,0,0.719569145,3039.58,0,222.438,0,84.4478294,0,5.76,3254
77,TOC,11.7,77,733,1372,10.44001834,88,G7,11.69,27.69,43.02,2.08,46.5,84,87.16,0,0.742748066,3040.43,0,222.424,0,84.88766184,0,5.79,3255
77,TOC,11.69,77,733,1371,10.68987811,88,G7,11.69,27.21,43.022,2.08,46.6,84,84.96,0,0.724000409,3041.29,0,222.51,0,84.74105103,0,5.78,3256
77,TOC,11.69,77,733,1371,11.09519881,88,G7,11.69,26.95,43.042,2.08,46.7,84,81.55,0,0.694941541,3042.15,0,222.343,0,84.4478294,0,5.76,3257
77,TOC,11.7,77,733,1372,10.52946759,88,G7,11.69,26.78,43.083,2.09,46.6,84,85.82,0,0.731329038,3043,0,222.146,0,84.30121858,0,5.75,3258
77,TOC,11.7,77,733,1372,10.89623923,88,G7,11.69,26.27,43.074,2.1,46.5,84,84.21,0,0.717609162,3043.87,0,221.989,0,85.62071592,0,5.84,3259
77,TOC,11.7,77,734,1372,10.43655775,88,G7,11.69,26.71,43.065,2.12,46.5,84,86.6,0,0.737975935,3044.72,0,221.735,0,84.30121858,0,5.75,3260
77,TOC,11.69,77,733,1373,10.50886878,88,G7,11.69,28.3,43.062,2.13,46.6,84,86.9,0,0.740532433,3045.58,0,222.015,0,85.18088347,0,5.81,3261
77,TOC,11.69,77,732,1372,11.14150752,87,G7,11.69,26.95,43.009,2.14,46.7,84,81.79,0,0.69698674,3046.44,0,222.186,0,85.03427266,0,5.8,3262
77,TOC,11.69,77,732,1374,10.90424328,88,G7,11.69,26.96,42.964,2.14,46.6,83,84.16,0,0.717183079,3047.29,0,221.99,0,85.62071592,0,5.84,3263
77,TOC,11.7,77,734,1373,10.94237818,88,G7,11.7,26.36,42.998,2.14,46.3,84,83.29,0,0.709769233,3048.15,0,221.954,0,85.03427266,0,5.8,3264
77,TOC,11.7,77,732,1374,10.9829414,88,G7,11.7,28.84,43.042,2.14,46.1,84,82.98,0,0.707127518,3049,0,222.102,0,85.03427266,0,5.8,3265
77,TOC,11.69,77,733,1373,10.36435638,88,G7,11.69,26.97,43.07,2.14,46.1,84,88.58,0,0.754848826,3049.86,0,222.029,0,85.62071592,0,5.84,3266
77,TOC,11.69,77,733,1374,10.97068082,88,G7,11.7,28.35,43.083,2.15,46.2,84,82.79,0,0.705508402,3050.72,0,221.655,0,84.74105103,0,5.78,3267
77,TOC,11.69,77,733,1373,11.004975,88,G7,11.7,27.25,43.089,2.15,46.2,84,82.53,0,0.70329277,3051.58,0,221.605,0,84.74105103,0,5.78,3268
77,TOC,11.69,77,733,1373,10.73990608,88,G7,11.69,28.74,43.1,2.14,46.3,84,84.58,0,0.720762177,3052.44,0,221.9,0,84.74105103,0,5.78,3269
77,TOC,11.69,77,735,1375,11.94707595,88,G7,11.69,26.71,43.126,2.14,46.4,84,75.71,0,0.645175035,3053.29,0,221.71,0,84.4478294,0,5.76,3270
77,TOC,11.69,77,733,1373,13.22277985,88,G7,11.7,27.88,43.116,2.13,46.6,84,68.95,0,0.587568599,3054.15,0,221.742,0,85.18088347,0,5.81,3271
77,TOC,11.69,77,733,1373,13.26036364,88,G7,11.69,26.4,43.064,2.13,46.7,84,68.99,0,0.587909466,3055,0,221.849,0,85.4741051,0,5.83,3272
77,TOC,11.69,77,731,1374,15.50243408,87,G7,11.69,27.61,43.08,2.13,46.6,84,59.16,0,0.504141528,3055.86,0,221.705,0,85.76732673,0,5.85,3273
77,TOC,11.69,77,734,1371,16.40518524,88,G7,11.7,27.69,43.137,2.12,46.6,84,54.74,0,0.466475781,3056.72,0,221.445,0,84.00799695,0,5.73,3274
77,TOC,11.69,77,733,1374,15.0458719,88,G7,11.69,26.58,43.144,2.13,46.6,84,60.34,0,0.514197089,3057.57,0,221.375,0,84.88766184,0,5.79,3275
77,TOC,11.69,77,734,1374,12.05818998,88,G7,11.7,27.43,43.08,2.11,46.6,84,75,0,0.639124655,3058.43,0,221.47,0,84.4478294,0,5.76,3276
77,TOC,11.69,77,732,1374,11.69394506,88,G7,11.7,27.29,43.074,2.11,46.3,84,76.95,0,0.655741896,3059.28,0,221.161,0,84.00799695,0,5.73,3277
77,TOC,11.7,77,732,1375,11.8926482,88,G7,11.7,28.79,43.106,2.12,46.3,84,76.45,0,0.651481065,3060.14,0,221.264,0,84.88766184,0,5.79,3278
77,TOC,11.7,77,733,1375,11.5721118,88,G7,11.69,26.01,43.136,2.13,46.3,84,78.45,0,0.668524389,3061.02,0,221.072,0,84.74105103,0,5.78,3279
77,TOC,11.7,77,733,1375,11.6549243,88,G7,11.7,28.5,43.136,2.13,46.2,84,77.08,0,0.656849712,3061.86,0,222.143,0,83.86138614,0,5.72,3280
77,TOC,11.7,77,733,1374,11.69942975,88,G7,11.7,27.63,43.139,2.14,46.1,84,77.19,0,0.657787095,3062.71,0,229.416,0,84.30121858,0,5.75,3281
77,TOC,11.7,77,732,1376,11.74914472,88,G7,11.7,28.42,43.132,2.14,46,84,76.46,0,0.651566281,3063.56,0,241.68,0,83.86138614,0,5.72,3282
77,TOC,11.7,77,731,1376,11.74096658,87,G7,11.7,27.88,43.173,2.14,46,84,77.45,0,0.660002727,3064.42,0,244.375,0,84.88766184,0,5.79,3283
77,TOC,11.7,77,734,1377,11.78256615,88,G7,11.69,27.33,43.191,2.16,46.1,84,76.38,0,0.650884549,3065.28,0,249.107,0,84.00799695,0,5.73,3284
77,TOC,11.7,77,732,1379,11.83497369,88,G7,11.69,27.34,43.153,2.17,46.2,84,76.44,0,0.651395848,3066.13,0,249.923,0,84.4478294,0,5.76,3285
77,TOC,11.7,77,734,1380,11.70506992,88,G7,11.69,27.66,43.136,2.14,46.3,84,76.75,0,0.654037563,3067,0,249.709,0,83.86138614,0,5.72,3286
77,TOC,11.7,77,732,1377,11.64757616,87,G7,11.69,26.21,43.151,2.15,46.3,84,76.46,0,0.651566281,3067.85,0,250.304,0,83.12833206,0,5.67,3287
77,TOC,11.7,77,733,1377,12.06495658,88,G7,11.69,27.09,43.201,2.16,46.2,84,74.97,0,0.638869005,3068.7,0,249.807,0,84.4478294,0,5.76,3288
77,TOC,11.27,77,733,1377,15.04598411,88,G7,11.69,26.21,43.199,3.63,46.1,84,59.01,0,0.502863278,3069.56,0,250.065,0,82.68849962,0,5.64,3289
77,TOC,11.69,77,751,1445,29.54504629,89,G7,11.69,27.36,43.028,1.64,46.8,87,29.46,0,0.251048164,3070.41,0,247.319,0,81.66222391,0,5.57,3290
77,TOC,11.7,77,763,1486,20.69004454,89,G7,11.7,28.12,43.074,1.65,46.7,89,42.26,0,0.360125439,3071.27,0,245.856,0,81.95544554,0,5.59,3291
77,TOC,11.69,77,764,1488,19.13410234,89,G7,11.69,28.12,43.116,1.65,46.7,89,45.79,0,0.390206906,3072.12,0,245.817,0,82.10205636,0,5.6,3292
77,TOC,11.69,77,763,1489,16.2080948,89,G7,11.69,29.71,43.157,1.63,47,89,54.57,0,0.465027099,3072.98,0,245.83,0,82.83511043,0,5.65,3293
77,TOC,11.69,77,763,1488,12.87254539,89,G7,11.69,28.25,43.109,1.63,47.3,89,69.39,0,0.591318131,3073.84,0,246.103,0,83.56816451,0,5.7,3294
77,TOC,11.7,77,762,1488,13.20098184,89,G7,11.69,27.48,43.119,1.62,47.3,89,68.84,0,0.586631217,3074.7,0,246.086,0,85.03427266,0,5.8,3295
77,TOC,11.7,77,763,1489,12.49585099,89,G7,11.69,27.09,43.147,1.62,47.3,89,72.87,0,0.620973515,3075.56,0,246.17,0,85.18088347,0,5.81,3296
77,TOC,11.7,77,763,1490,12.42343579,89,G7,11.69,27.37,43.144,1.61,47.3,89,72.79,0,0.620291782,3076.41,0,246.141,0,84.59444021,0,5.77,3297
77,TOC,11.7,77,763,1489,12.2940694,89,G7,11.7,27.73,43.144,1.6,47.2,89,73.94,0,0.630091693,3077.26,0,246.278,0,85.03427266,0,5.8,3298
77,TOC,11.7,77,763,1490,12.01602143,89,G7,11.69,29.31,43.188,1.6,47.1,89,75.66,0,0.644748952,3078.12,0,246.388,0,85.03427266,0,5.8,3299
77,TOC,11.7,77,762,1489,12.55365735,89,G7,11.7,27.44,43.219,1.59,47.2,89,73.15,0,0.62335958,3078.97,0,246.259,0,85.91393755,0,5.86,3300
77,TOC,11.7,77,764,1491,12.84008823,89,G7,11.69,29.99,43.226,1.58,47.3,89,71.63,0,0.610406654,3079.83,0,246.044,0,86.06054836,0,5.87,3301
77,TOC,11.7,77,763,1491,12.39334122,89,G7,11.68,29.2,43.213,1.58,47.4,89,73.34,0,0.624978696,3080.69,0,245.814,0,85.03427266,0,5.8,3302
77,TOC,11.7,77,763,1490,11.78827019,89,G7,11.69,28.58,43.203,1.56,47.2,89,78.05,0,0.665115724,3081.54,0,246.176,0,86.06054836,0,5.87,3303
77,TOC,11.7,77,764,1492,8.855939107,89,G7,11.7,29.39,43.184,1.57,47.2,89,103.37,0,0.880884208,3082.39,0,246.194,0,85.4741051,0,5.83,3304
77,TOC,11.7,77,763,1492,9.037771167,89,G7,11.69,27.46,43.211,1.56,47.2,89,102.14,0,0.870402563,3083.26,0,246.132,0,86.20715918,0,5.88,3305
77,TOC,11.7,77,763,1493,8.740886029,89,G7,11.69,27.98,43.236,1.57,47.2,89,104.92,0,0.894092784,3084.11,0,246.107,0,85.62071592,0,5.84,3306
77,TOC,11.7,77,764,1492,8.967001042,89,G7,11.69,28.48,43.23,1.58,47.2,89,101.56,0,0.865459999,3084.96,0,245.755,0,85.03427266,0,5.8,3307
77,TOC,11.7,77,763,1491,8.72151995,89,G7,11.7,28.22,43.229,1.56,47.3,89,105.69,0,0.900654464,3085.82,0,246.182,0,86.06054836,0,5.87,3308
77,TOC,11.7,77,762,1490,9.075815175,89,G7,11.7,26.67,43.265,1.56,47.3,89,101.19,0,0.862306984,3086.67,0,245.964,0,85.76732673,0,5.85,3309
77,TOC,11.7,77,764,1490,8.763803732,89,G7,11.7,29.1,43.271,1.55,47.4,89,103.38,0,0.880969424,3087.52,0,245.962,0,84.59444021,0,5.77,3310
77,TOC,11.7,77,764,1492,8.563277534,89,G7,11.7,27.73,43.296,1.56,47.4,89,106.19,0,0.904915295,3088.38,0,245.662,0,84.88766184,0,5.79,3311
77,TOC,11.69,77,763,1492,8.46807427,89,G7,11.7,27.38,43.301,1.56,47.4,89,108.32,0,0.923066435,3089.23,0,245.411,0,85.62071592,0,5.84,3312
77,TOC,11.7,77,764,1491,8.985562586,89,G7,11.7,28.62,43.236,1.55,47.4,89,101.51,0,0.865033916,3090.09,0,245.604,0,85.18088347,0,5.81,3313
77,TOC,11.69,77,762,1492,8.855077808,89,G7,11.7,27.87,43.198,1.54,47.4,89,104.43,0,0.889917169,3090.94,0,245.888,0,86.35376999,0,5.89,3314
77,TOC,11.7,77,764,1493,8.629054172,89,G7,11.7,28.74,43.224,1.53,47.4,89,106.27,0,0.905597028,3091.8,0,245.918,0,85.62071592,0,5.84,3315
77,TOC,11.7,77,764,1492,8.347540305,89,G7,11.7,26.67,43.23,1.53,47.3,89,109.88,0,0.936360228,3092.66,0,245.43,0,85.62071592,0,5.84,3316
77,TOC,11.7,77,763,1492,9.760232767,89,G7,11.7,27.46,43.193,1.54,47.4,89,93.72,0,0.798650169,3093.51,0,245.487,0,85.4741051,0,5.83,3317
77,TOC,11.7,77,764,1491,10.37335806,89,G7,11.7,27.5,43.19,1.52,47.3,89,87.99,0,0.749821045,3094.37,0,245.345,0,85.32749429,0,5.82,3318
77,TOC,11.7,77,764,1491,17.01574115,89,G7,11.7,27.5,43.19,1.52,47.3,89,53.52,0,0.456079354,3095.22,0,245.345,0,85.32749429,0,5.82,3319
77,TOC,11.7,77,764,1491,47.72085278,89,G7,11.7,27.5,43.19,1.51,47.3,89,19.04,0,0.162252446,3096.07,0,245.345,0,85.32749429,0,5.82,3320
77,TOC,11.69,77,762,1488,14.29942332,89,G7,11.7,27.18,43.254,1.52,47.4,89,61.43,0,0.523485701,3096.93,0,245.07,0,82.24866717,0,5.61,3321
77,TOC,11.7,77,763,1491,10.14535953,89,G7,11.7,28.65,43.304,1.5,47.5,89,88.89,0,0.757490541,3097.82,0,245.155,0,84.30121858,0,5.75,3322
77,TOC,11.69,77,763,1489,11.37438454,89,G7,11.7,27.96,43.358,1.49,47.6,89,79.37,0,0.676364318,3098.66,0,245.26,0,84.4478294,0,5.76,3323
